Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.719 [0.693 - 0.748],0.678 [0.676 - 0.679],0.683 [0.636 - 0.729],0.677 [0.676 - 0.679],0.004 [0.003 - 0.004],0.360 [0.313 - 0.405],0.008 [0.007 - 0.009]
Demographic,0.697 [0.678 - 0.724],0.637 [0.636 - 0.639],0.638 [0.595 - 0.684],0.637 [0.636 - 0.639],0.003 [0.003 - 0.004],0.275 [0.233 - 0.321],0.007 [0.006 - 0.007]
Metabolite+Demographic,0.730 [0.699 - 0.759],0.685 [0.683 - 0.686],0.688 [0.642 - 0.739],0.685 [0.683 - 0.686],0.004 [0.004 - 0.005],0.373 [0.327 - 0.424],0.008 [0.007 - 0.009]
