Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.618 [0.596 - 0.638],0.594 [0.592 - 0.596],0.594 [0.560 - 0.624],0.594 [0.592 - 0.596],0.004 [0.004 - 0.005],0.187 [0.153 - 0.217],0.009 [0.008 - 0.010]
Demographic,0.674 [0.655 - 0.692],0.637 [0.635 - 0.639],0.635 [0.597 - 0.669],0.637 [0.635 - 0.639],0.005 [0.005 - 0.006],0.272 [0.234 - 0.307],0.010 [0.010 - 0.011]
Metabolite+Demographic,0.678 [0.655 - 0.698],0.634 [0.631 - 0.635],0.633 [0.588 - 0.669],0.634 [0.632 - 0.635],0.005 [0.005 - 0.006],0.267 [0.221 - 0.302],0.010 [0.009 - 0.011]
