Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.853 [0.822 - 0.875],0.768 [0.767 - 0.770],0.768 [0.716 - 0.815],0.768 [0.767 - 0.770],0.004 [0.004 - 0.005],0.537 [0.485 - 0.583],0.008 [0.007 - 0.010]
Demographic,0.800 [0.766 - 0.822],0.747 [0.746 - 0.749],0.747 [0.691 - 0.798],0.747 [0.746 - 0.749],0.004 [0.003 - 0.004],0.493 [0.437 - 0.546],0.007 [0.006 - 0.008]
Metabolite+Demographic,0.874 [0.844 - 0.893],0.790 [0.789 - 0.792],0.793 [0.743 - 0.834],0.790 [0.789 - 0.792],0.005 [0.004 - 0.005],0.583 [0.533 - 0.624],0.010 [0.008 - 0.011]
