Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.564 [0.536 - 0.616],0.559 [0.557 - 0.560],0.554 [0.498 - 0.639],0.559 [0.557 - 0.560],0.001 [0.001 - 0.001],0.113 [0.056 - 0.197],0.002 [0.002 - 0.003]
Demographic,0.526 [0.487 - 0.558],0.559 [0.557 - 0.561],0.564 [0.494 - 0.614],0.559 [0.557 - 0.561],0.001 [0.001 - 0.001],0.124 [0.052 - 0.174],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.580 [0.550 - 0.623],0.558 [0.556 - 0.560],0.548 [0.499 - 0.616],0.558 [0.556 - 0.560],0.001 [0.001 - 0.001],0.107 [0.057 - 0.175],0.002 [0.002 - 0.003]
