Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.603 [0.579 - 0.626],0.576 [0.575 - 0.579],0.575 [0.538 - 0.617],0.576 [0.575 - 0.579],0.004 [0.004 - 0.004],0.151 [0.115 - 0.193],0.008 [0.007 - 0.009]
Demographic,0.705 [0.683 - 0.729],0.644 [0.642 - 0.646],0.643 [0.604 - 0.688],0.644 [0.641 - 0.646],0.005 [0.005 - 0.006],0.286 [0.248 - 0.333],0.011 [0.010 - 0.012]
Metabolite+Demographic,0.706 [0.684 - 0.730],0.654 [0.652 - 0.656],0.654 [0.617 - 0.696],0.654 [0.652 - 0.655],0.006 [0.005 - 0.006],0.308 [0.271 - 0.350],0.011 [0.010 - 0.012]
