Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.524 [0.495 - 0.545],0.521 [0.519 - 0.524],0.520 [0.477 - 0.549],0.521 [0.519 - 0.524],0.004 [0.004 - 0.004],0.042 [-0.001 - 0.071],0.008 [0.007 - 0.008]
Demographic,0.554 [0.534 - 0.574],0.559 [0.557 - 0.561],0.539 [0.500 - 0.576],0.559 [0.557 - 0.561],0.004 [0.004 - 0.005],0.097 [0.060 - 0.136],0.009 [0.008 - 0.010]
Metabolite+Demographic,0.551 [0.532 - 0.571],0.544 [0.542 - 0.546],0.539 [0.502 - 0.571],0.544 [0.542 - 0.546],0.004 [0.004 - 0.005],0.083 [0.047 - 0.115],0.008 [0.008 - 0.009]
