Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.485 [0.445 - 0.527],0.503 [0.500 - 0.505],0.504 [0.434 - 0.578],0.503 [0.500 - 0.505],0.001 [0.000 - 0.001],0.005 [-0.064 - 0.082],0.001 [0.001 - 0.002]
Demographic,0.479 [0.428 - 0.537],0.489 [0.487 - 0.490],0.487 [0.399 - 0.558],0.489 [0.487 - 0.490],0.001 [0.000 - 0.001],-0.024 [-0.112 - 0.047],0.001 [0.001 - 0.001]
Metabolite+Demographic,0.478 [0.435 - 0.523],0.489 [0.487 - 0.491],0.490 [0.413 - 0.565],0.489 [0.487 - 0.491],0.001 [0.000 - 0.001],-0.020 [-0.099 - 0.054],0.001 [0.001 - 0.001]
