Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.560 [0.546 - 0.577],0.544 [0.542 - 0.546],0.548 [0.522 - 0.576],0.544 [0.542 - 0.546],0.008 [0.008 - 0.009],0.092 [0.066 - 0.120],0.016 [0.015 - 0.017]
Demographic,0.607 [0.592 - 0.620],0.583 [0.581 - 0.584],0.578 [0.553 - 0.605],0.583 [0.581 - 0.585],0.009 [0.009 - 0.010],0.160 [0.136 - 0.187],0.018 [0.017 - 0.020]
Metabolite+Demographic,0.617 [0.606 - 0.634],0.583 [0.581 - 0.584],0.583 [0.562 - 0.611],0.583 [0.580 - 0.584],0.009 [0.009 - 0.010],0.165 [0.144 - 0.193],0.019 [0.017 - 0.020]
