Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.701 [0.685 - 0.714],0.655 [0.653 - 0.657],0.659 [0.615 - 0.687],0.655 [0.653 - 0.657],0.007 [0.007 - 0.008],0.314 [0.270 - 0.342],0.014 [0.013 - 0.015]
Demographic,0.565 [0.543 - 0.588],0.541 [0.539 - 0.543],0.547 [0.509 - 0.583],0.541 [0.539 - 0.543],0.004 [0.004 - 0.005],0.088 [0.049 - 0.124],0.009 [0.008 - 0.010]
Metabolite+Demographic,0.727 [0.712 - 0.740],0.672 [0.671 - 0.674],0.674 [0.642 - 0.704],0.672 [0.671 - 0.674],0.008 [0.007 - 0.008],0.347 [0.315 - 0.377],0.015 [0.014 - 0.017]
