Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.521 [0.490 - 0.560],0.501 [0.498 - 0.503],0.500 [0.432 - 0.571],0.501 [0.498 - 0.503],0.001 [0.001 - 0.001],0.001 [-0.067 - 0.072],0.002 [0.002 - 0.002]
Demographic,0.591 [0.550 - 0.624],0.552 [0.549 - 0.554],0.555 [0.490 - 0.611],0.552 [0.549 - 0.554],0.001 [0.001 - 0.001],0.106 [0.041 - 0.164],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.550 [0.511 - 0.583],0.540 [0.538 - 0.542],0.547 [0.489 - 0.615],0.540 [0.538 - 0.542],0.001 [0.001 - 0.001],0.086 [0.028 - 0.153],0.002 [0.002 - 0.003]
