Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.621 [0.619 - 0.624],0.584 [0.582 - 0.586],0.584 [0.579 - 0.588],0.584 [0.582 - 0.586],0.250 [0.247 - 0.253],0.167 [0.163 - 0.172],0.350 [0.346 - 0.353]
Demographic,0.726 [0.724 - 0.729],0.665 [0.663 - 0.668],0.666 [0.661 - 0.670],0.665 [0.663 - 0.668],0.321 [0.318 - 0.324],0.331 [0.326 - 0.337],0.433 [0.430 - 0.437]
Metabolite+Demographic,0.732 [0.729 - 0.735],0.670 [0.668 - 0.672],0.670 [0.666 - 0.675],0.670 [0.667 - 0.672],0.325 [0.322 - 0.329],0.340 [0.335 - 0.346],0.438 [0.435 - 0.442]
