Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.603 [0.582 - 0.629],0.581 [0.579 - 0.583],0.583 [0.541 - 0.622],0.581 [0.579 - 0.583],0.004 [0.004 - 0.004],0.165 [0.123 - 0.204],0.008 [0.007 - 0.009]
Demographic,0.659 [0.633 - 0.681],0.626 [0.624 - 0.628],0.628 [0.572 - 0.659],0.626 [0.624 - 0.628],0.005 [0.004 - 0.005],0.254 [0.199 - 0.285],0.010 [0.008 - 0.011]
Metabolite+Demographic,0.668 [0.635 - 0.688],0.639 [0.637 - 0.641],0.643 [0.591 - 0.686],0.639 [0.637 - 0.641],0.005 [0.005 - 0.006],0.281 [0.230 - 0.324],0.010 [0.009 - 0.011]
