Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.468 [0.435 - 0.499],0.482 [0.480 - 0.484],0.478 [0.427 - 0.520],0.482 [0.480 - 0.484],0.001 [0.001 - 0.002],-0.040 [-0.091 - 0.002],0.003 [0.003 - 0.003]
Demographic,0.561 [0.534 - 0.594],0.552 [0.551 - 0.554],0.553 [0.509 - 0.611],0.552 [0.551 - 0.554],0.002 [0.002 - 0.002],0.105 [0.061 - 0.164],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.532 [0.503 - 0.573],0.529 [0.527 - 0.531],0.524 [0.477 - 0.590],0.529 [0.527 - 0.531],0.002 [0.002 - 0.002],0.054 [0.007 - 0.120],0.004 [0.003 - 0.004]
