Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.557 [0.553 - 0.561],0.541 [0.539 - 0.544],0.541 [0.535 - 0.548],0.542 [0.539 - 0.544],0.145 [0.143 - 0.148],0.082 [0.076 - 0.088],0.229 [0.226 - 0.232]
Demographic,0.655 [0.652 - 0.658],0.611 [0.609 - 0.614],0.612 [0.605 - 0.617],0.612 [0.609 - 0.614],0.185 [0.182 - 0.187],0.223 [0.216 - 0.228],0.284 [0.279 - 0.287]
Metabolite+Demographic,0.655 [0.652 - 0.658],0.611 [0.609 - 0.614],0.612 [0.605 - 0.617],0.611 [0.609 - 0.614],0.185 [0.182 - 0.187],0.223 [0.216 - 0.228],0.283 [0.279 - 0.287]
