Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.569 [0.550 - 0.583],0.552 [0.550 - 0.554],0.552 [0.528 - 0.577],0.552 [0.550 - 0.554],0.007 [0.006 - 0.008],0.104 [0.080 - 0.130],0.014 [0.013 - 0.015]
Demographic,0.681 [0.665 - 0.698],0.640 [0.638 - 0.643],0.639 [0.615 - 0.674],0.640 [0.638 - 0.643],0.010 [0.009 - 0.011],0.280 [0.255 - 0.314],0.020 [0.018 - 0.021]
Metabolite+Demographic,0.679 [0.664 - 0.698],0.641 [0.639 - 0.644],0.641 [0.612 - 0.678],0.641 [0.639 - 0.644],0.010 [0.009 - 0.011],0.282 [0.252 - 0.319],0.020 [0.018 - 0.022]
