Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.596 [0.589 - 0.602],0.570 [0.567 - 0.572],0.571 [0.560 - 0.582],0.570 [0.567 - 0.572],0.050 [0.049 - 0.052],0.141 [0.129 - 0.151],0.092 [0.090 - 0.095]
Demographic,0.654 [0.647 - 0.660],0.616 [0.613 - 0.618],0.616 [0.603 - 0.628],0.616 [0.613 - 0.618],0.060 [0.059 - 0.062],0.232 [0.219 - 0.244],0.110 [0.107 - 0.112]
Metabolite+Demographic,0.660 [0.653 - 0.666],0.619 [0.617 - 0.621],0.620 [0.605 - 0.632],0.619 [0.617 - 0.621],0.061 [0.059 - 0.063],0.239 [0.225 - 0.251],0.111 [0.108 - 0.114]
