Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.561 [0.529 - 0.592],0.547 [0.545 - 0.549],0.551 [0.496 - 0.600],0.547 [0.545 - 0.549],0.002 [0.002 - 0.002],0.098 [0.042 - 0.148],0.004 [0.004 - 0.005]
Demographic,0.624 [0.597 - 0.647],0.589 [0.587 - 0.591],0.586 [0.541 - 0.637],0.589 [0.587 - 0.591],0.002 [0.002 - 0.003],0.176 [0.130 - 0.226],0.005 [0.004 - 0.005]
Metabolite+Demographic,0.621 [0.599 - 0.644],0.594 [0.592 - 0.596],0.587 [0.548 - 0.636],0.594 [0.592 - 0.596],0.002 [0.002 - 0.003],0.183 [0.141 - 0.228],0.005 [0.004 - 0.006]
