Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.466 [0.407 - 0.512],0.472 [0.470 - 0.474],0.482 [0.386 - 0.551],0.472 [0.470 - 0.474],0.001 [0.000 - 0.001],-0.045 [-0.142 - 0.024],0.001 [0.001 - 0.001]
Demographic,0.540 [0.489 - 0.601],0.526 [0.524 - 0.528],0.541 [0.444 - 0.628],0.526 [0.524 - 0.528],0.001 [0.000 - 0.001],0.068 [-0.030 - 0.154],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.473 [0.424 - 0.537],0.492 [0.490 - 0.494],0.496 [0.424 - 0.605],0.492 [0.490 - 0.494],0.001 [0.000 - 0.001],-0.012 [-0.084 - 0.097],0.001 [0.001 - 0.001]
