Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.583 [0.568 - 0.602],0.558 [0.556 - 0.559],0.559 [0.531 - 0.586],0.558 [0.556 - 0.560],0.008 [0.007 - 0.008],0.116 [0.089 - 0.144],0.015 [0.014 - 0.016]
Demographic,0.657 [0.641 - 0.673],0.616 [0.614 - 0.618],0.617 [0.593 - 0.643],0.616 [0.614 - 0.618],0.010 [0.009 - 0.010],0.233 [0.209 - 0.259],0.019 [0.018 - 0.020]
Metabolite+Demographic,0.650 [0.638 - 0.666],0.610 [0.609 - 0.613],0.613 [0.589 - 0.638],0.610 [0.608 - 0.612],0.009 [0.009 - 0.010],0.223 [0.199 - 0.251],0.019 [0.017 - 0.020]
