Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.625 [0.565 - 0.685],0.629 [0.627 - 0.631],0.628 [0.544 - 0.727],0.629 [0.627 - 0.631],0.001 [0.001 - 0.001],0.258 [0.173 - 0.356],0.002 [0.001 - 0.002]
Demographic,0.657 [0.607 - 0.708],0.605 [0.603 - 0.607],0.603 [0.523 - 0.705],0.605 [0.603 - 0.607],0.001 [0.001 - 0.001],0.209 [0.127 - 0.310],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.662 [0.606 - 0.705],0.614 [0.612 - 0.616],0.608 [0.521 - 0.703],0.614 [0.612 - 0.616],0.001 [0.001 - 0.001],0.223 [0.135 - 0.316],0.002 [0.001 - 0.002]
