Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.608 [0.603 - 0.614],0.578 [0.576 - 0.580],0.578 [0.570 - 0.587],0.578 [0.576 - 0.580],0.072 [0.070 - 0.073],0.157 [0.148 - 0.166],0.127 [0.125 - 0.130]
Demographic,0.687 [0.682 - 0.692],0.636 [0.634 - 0.638],0.636 [0.626 - 0.646],0.636 [0.634 - 0.638],0.090 [0.087 - 0.092],0.272 [0.261 - 0.280],0.157 [0.153 - 0.160]
Metabolite+Demographic,0.688 [0.683 - 0.693],0.636 [0.634 - 0.639],0.637 [0.626 - 0.646],0.637 [0.634 - 0.639],0.090 [0.087 - 0.092],0.273 [0.263 - 0.282],0.158 [0.153 - 0.160]
