Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.541 [0.516 - 0.562],0.527 [0.525 - 0.529],0.531 [0.486 - 0.567],0.527 [0.525 - 0.529],0.004 [0.003 - 0.004],0.058 [0.015 - 0.095],0.008 [0.007 - 0.008]
Demographic,0.593 [0.575 - 0.613],0.570 [0.568 - 0.573],0.570 [0.532 - 0.608],0.570 [0.568 - 0.573],0.004 [0.004 - 0.005],0.141 [0.103 - 0.177],0.009 [0.008 - 0.010]
Metabolite+Demographic,0.586 [0.563 - 0.609],0.563 [0.562 - 0.566],0.566 [0.527 - 0.602],0.563 [0.562 - 0.566],0.004 [0.004 - 0.005],0.129 [0.090 - 0.165],0.009 [0.008 - 0.010]
