Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.641 [0.617 - 0.658],0.599 [0.598 - 0.601],0.604 [0.557 - 0.641],0.599 [0.598 - 0.601],0.005 [0.005 - 0.006],0.203 [0.157 - 0.241],0.010 [0.009 - 0.011]
Demographic,0.822 [0.809 - 0.837],0.765 [0.763 - 0.767],0.763 [0.736 - 0.798],0.765 [0.763 - 0.767],0.011 [0.010 - 0.012],0.529 [0.502 - 0.562],0.022 [0.020 - 0.024]
Metabolite+Demographic,0.819 [0.806 - 0.835],0.760 [0.759 - 0.762],0.761 [0.730 - 0.795],0.760 [0.759 - 0.762],0.011 [0.010 - 0.012],0.521 [0.490 - 0.555],0.021 [0.020 - 0.023]
