Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.557 [0.537 - 0.584],0.536 [0.534 - 0.539],0.544 [0.500 - 0.592],0.536 [0.534 - 0.539],0.002 [0.002 - 0.003],0.081 [0.036 - 0.127],0.005 [0.004 - 0.005]
Demographic,0.588 [0.560 - 0.614],0.572 [0.570 - 0.574],0.569 [0.521 - 0.614],0.572 [0.570 - 0.574],0.003 [0.002 - 0.003],0.142 [0.094 - 0.186],0.005 [0.005 - 0.006]
Metabolite+Demographic,0.584 [0.562 - 0.610],0.565 [0.563 - 0.567],0.564 [0.528 - 0.609],0.565 [0.563 - 0.567],0.003 [0.002 - 0.003],0.128 [0.092 - 0.171],0.005 [0.005 - 0.006]
