Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.18 [1.14-1.23],1.224e-10,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.17 [1.12-1.22],7.015e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.16 [1.10-1.22],0.004,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,1.15 [1.11-1.20],6.489e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC%,1.15 [1.10-1.20],2.561e-05,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-TG%,1.15 [1.11-1.20],2.465e-07,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.14 [1.10-1.19],2.255e-05,***,Glycoprotein Acetyls
S-VLDL-TG%,1.14 [1.10-1.19],1.366e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.14 [1.10-1.19],2.503e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.14 [1.09-1.19],2.056e-04,***,Triglycerides to Phosphoglycerides ratio
L-LDL-TG%,1.14 [1.09-1.18],1.334e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.13 [1.09-1.18],6.174e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.13 [1.08-1.18],0.008,**,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.13 [1.09-1.17],6.276e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.13 [1.08-1.17],5.492e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.13 [1.08-1.17],0.002,**,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-TG%,1.12 [1.08-1.17],7.435e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.12 [1.08-1.17],0.004,**,Triglycerides to Total-Lipids in Large HDL percentage
