Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.49 [2.18-2.84],3.961e-37,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,2.43 [2.23-2.63],1.473e-94,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,2.39 [2.18-2.62],6.087e-73,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.36 [2.15-2.59],1.355e-67,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,2.12 [1.98-2.28],4.954e-87,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.89 [1.76-2.03],2.463e-65,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.83 [1.71-1.96],7.948e-60,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.81 [1.68-1.95],2.735e-46,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.74 [1.63-1.87],1.689e-53,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.67 [1.55-1.81],1.289e-34,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-TG%,1.64 [1.49-1.80],3.540e-19,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,1.58 [1.45-1.73],7.139e-19,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.55 [1.44-1.67],1.303e-26,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.55 [1.43-1.67],3.905e-23,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.40 [1.29-1.53],1.783e-09,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,1.40 [1.29-1.52],1.087e-10,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3%,1.36 [1.26-1.47],5.183e-10,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.29 [1.19-1.39],1.307e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.27 [1.18-1.38],4.295e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
MUFA%,1.27 [1.17-1.38],8.239e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,1.26 [1.17-1.35],3.054e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Sc-ala,1.24 [1.15-1.34],0.004,**,Spectrometer-corrected alanine
XL-HDL-PL%,0.84 [0.79-0.89],0.008,**,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,0.83 [0.78-0.89],0.008,**,Free Cholesterol to Total-Lipids in Small LDL percentage
LDL-size,0.82 [0.76-0.88],0.023,*,Average Diameter for LDL Particles
S-HDL-PL,0.81 [0.74-0.87],0.025,*,Phospholipids in Small HDL
M-VLDL-TG,0.80 [0.73-0.87],0.016,*,Triglycerides in Medium VLDL
S-HDL-L,0.79 [0.73-0.86],0.001,**,Total-Lipids in Small HDL
MUFA,0.79 [0.73-0.85],2.137e-04,***,Monounsaturated Fatty Acids
M-LDL-FC%,0.78 [0.73-0.84],7.485e-07,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-P,0.78 [0.72-0.85],0.004,**,Concentration of Large VLDL Particles
L-VLDL-PL,0.78 [0.72-0.85],0.004,**,Phospholipids in Large VLDL
XXL-VLDL-C,0.78 [0.72-0.85],0.002,**,Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-C,0.78 [0.71-0.85],0.014,*,Cholesterol in Medium HDL
L-VLDL-L,0.78 [0.71-0.84],6.348e-04,***,Total-Lipids in Large VLDL
XL-HDL-TG,0.78 [0.71-0.84],0.001,**,Triglycerides in Very Large HDL
S-HDL-CE,0.77 [0.71-0.84],4.611e-05,***,Cholesteryl Esters in Small HDL
L-VLDL-FC%,0.76 [0.70-0.83],1.357e-04,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.76 [0.70-0.83],5.435e-04,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,0.76 [0.72-0.81],1.388e-14,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-VLDL-PL,0.76 [0.69-0.82],3.534e-05,***,Phospholipids in Very Large VLDL
S-HDL-C,0.75 [0.69-0.81],2.391e-07,***,Cholesterol in Small HDL
M-HDL-P,0.75 [0.68-0.82],3.263e-04,***,Concentration of Medium HDL Particles
XXL-VLDL-CE,0.74 [0.68-0.81],2.240e-06,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-FC,0.74 [0.68-0.80],1.380e-06,***,Free Cholesterol in Large VLDL
S-HDL-P,0.73 [0.67-0.79],2.254e-09,***,Concentration of Small HDL Particles
XL-VLDL-FC,0.72 [0.66-0.78],1.849e-08,***,Free Cholesterol in Very Large VLDL
HDL-PL,0.71 [0.65-0.78],4.663e-08,***,Phospholipids in HDL
Omega-6/Omega-3,0.71 [0.65-0.77],2.129e-12,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-FC,0.71 [0.65-0.77],1.252e-11,***,Free Cholesterol in Small HDL
IDL-FC%,0.70 [0.66-0.75],9.286e-21,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-C%,0.70 [0.66-0.74],1.010e-28,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-FC,0.69 [0.63-0.76],1.869e-08,***,Free Cholesterol in Medium HDL
ApoA1,0.69 [0.63-0.75],4.978e-11,***,Apolipoprotein A1
S-VLDL-P,0.68 [0.62-0.75],3.992e-12,***,Concentration of Small VLDL Particles
HDL-L,0.67 [0.61-0.73],1.433e-12,***,Total-Lipids in HDL
HDL-size,0.66 [0.59-0.74],1.989e-07,***,Average Diameter for HDL Particles
VLDL-L,0.66 [0.61-0.72],1.199e-18,***,Total-Lipids in VLDL
L-HDL-PL,0.66 [0.59-0.74],2.216e-07,***,Phospholipids in Large HDL
HDL-P,0.66 [0.60-0.72],1.105e-14,***,Concentration of HDL Particles
XS-VLDL-FC%,0.66 [0.62-0.70],8.034e-42,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-CE%,0.65 [0.60-0.70],9.679e-23,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
SFA,0.65 [0.60-0.70],2.064e-22,***,Saturated Fatty Acids
L-VLDL-C,0.65 [0.60-0.71],4.124e-16,***,Cholesterol in Large VLDL
M-VLDL-CE%,0.65 [0.62-0.68],2.332e-64,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Total-FA,0.64 [0.60-0.69],1.017e-24,***,Total-Fatty Acids
S-HDL-FC%,0.64 [0.59-0.70],1.672e-17,***,Free Cholesterol to Total-Lipids in Small HDL percentage
HDL-CE,0.64 [0.58-0.71],1.569e-13,***,Cholesteryl Esters in HDL
S-VLDL-L,0.64 [0.59-0.69],1.809e-19,***,Total-Lipids in Small VLDL
XL-VLDL-C,0.62 [0.57-0.68],5.423e-20,***,Cholesterol in Very Large VLDL
L-HDL-FC%,0.62 [0.59-0.65],1.546e-71,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-FC%,0.62 [0.57-0.66],4.572e-38,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-C,0.61 [0.56-0.68],1.151e-16,***,HDL Cholesterol
XL-VLDL-PL%,0.61 [0.57-0.65],3.805e-50,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-VLDL-C%,0.61 [0.56-0.66],1.984e-25,***,Cholesterol to Total-Lipids in Large VLDL percentage
LA%,0.60 [0.56-0.65],3.556e-41,***,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-C%,0.60 [0.56-0.64],2.153e-53,***,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-L,0.60 [0.53-0.67],5.203e-13,***,Total-Lipids in Large HDL
S-LDL-CE%,0.60 [0.55-0.64],7.362e-40,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-VLDL-CE%,0.59 [0.54-0.65],1.159e-24,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,0.59 [0.55-0.65],2.989e-30,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
VLDL-PL,0.59 [0.54-0.64],2.135e-28,***,Phospholipids in VLDL
Total-P,0.58 [0.53-0.64],3.251e-27,***,Total-Concentration of Lipoprotein Particles
M-VLDL-C%,0.58 [0.55-0.61],3.782e-72,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-CE%,0.58 [0.54-0.62],1.581e-52,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.57 [0.54-0.61],1.729e-62,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-CE,0.57 [0.52-0.63],1.630e-27,***,Cholesteryl Esters in Large VLDL
M-LDL-C%,0.57 [0.53-0.60],3.864e-76,***,Cholesterol to Total-Lipids in Medium LDL percentage
Phosphoglyc,0.56 [0.52-0.61],2.636e-41,***,Phosphoglycerides
M-VLDL-L,0.55 [0.51-0.60],3.391e-38,***,Total-Lipids in Medium VLDL
XL-VLDL-C%,0.55 [0.50-0.61],7.727e-29,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-CE,0.55 [0.48-0.63],1.454e-14,***,Cholesteryl Esters in Large HDL
PUFA,0.55 [0.51-0.59],1.424e-45,***,Polyunsaturated Fatty Acids
XL-VLDL-CE,0.55 [0.50-0.60],1.992e-32,***,Cholesteryl Esters in Very Large VLDL
