Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,2.34 [2.14-2.56],5.231e-72,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,2.33 [2.05-2.64],1.585e-33,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,2.32 [2.12-2.54],3.131e-66,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.25 [2.08-2.44],3.459e-82,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.06 [1.92-2.22],3.306e-82,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.89 [1.76-2.03],7.126e-67,***,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-PL%,1.84 [1.71-1.98],5.109e-55,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.82 [1.69-1.95],2.116e-59,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.78 [1.65-1.91],9.917e-46,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.72 [1.60-1.85],3.684e-40,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.63 [1.52-1.74],9.052e-42,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.61 [1.48-1.76],4.929e-22,***,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,1.60 [1.47-1.74],2.516e-21,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,1.59 [1.45-1.75],9.727e-18,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-TG%,1.44 [1.34-1.55],1.258e-17,***,Triglycerides to Total-Lipids in Small LDL percentage
DHA%,1.41 [1.31-1.52],2.679e-15,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,1.39 [1.29-1.50],1.414e-12,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.36 [1.26-1.48],8.390e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.28 [1.19-1.38],2.023e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
Gln,1.27 [1.17-1.37],2.780e-04,***,Glutamine
XXL-VLDL-FC%,1.24 [1.16-1.34],0.001,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,1.23 [1.15-1.33],0.005,**,Creatinine
Sc-ala,1.22 [1.14-1.32],0.024,*,Spectrometer-corrected alanine
L-HDL-CE%,0.83 [0.78-0.88],5.581e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.82 [0.77-0.88],8.676e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-CE%,0.79 [0.73-0.87],0.043,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG,0.79 [0.73-0.86],0.008,**,Triglycerides in Very Small VLDL
LDL-size,0.79 [0.73-0.85],3.019e-05,***,Average Diameter for LDL Particles
M-HDL-TG,0.78 [0.72-0.85],0.001,**,Triglycerides in Medium HDL
L-VLDL-FC%,0.78 [0.72-0.85],7.382e-04,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-VLDL-TG,0.78 [0.72-0.84],5.246e-04,***,Triglycerides in Small VLDL
HDL-TG,0.77 [0.71-0.84],2.665e-04,***,Triglycerides in HDL
L-HDL-C%,0.76 [0.72-0.81],1.585e-14,***,Cholesterol to Total-Lipids in Large HDL percentage
SFA%,0.75 [0.70-0.80],9.357e-10,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG,0.74 [0.68-0.80],5.126e-07,***,Triglycerides in Very Large VLDL
IDL-FC%,0.74 [0.69-0.79],5.121e-15,***,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-CE,0.73 [0.67-0.80],3.355e-06,***,Cholesteryl Esters in Medium HDL
XXL-VLDL-TG,0.73 [0.67-0.79],1.810e-08,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-HDL-PL,0.72 [0.66-0.79],5.664e-08,***,Phospholipids in Medium HDL
L-LDL-CE%,0.72 [0.67-0.77],3.939e-15,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.72 [0.67-0.78],8.948e-11,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-PL,0.72 [0.66-0.78],1.117e-08,***,Phospholipids in Chylomicrons and Extremely Large VLDL
HDL-size,0.71 [0.64-0.80],2.546e-04,***,Average Diameter for HDL Particles
XXL-VLDL-P,0.71 [0.65-0.78],6.145e-09,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-HDL-L,0.71 [0.65-0.78],1.220e-09,***,Total-Lipids in Medium HDL
M-HDL-C,0.71 [0.65-0.77],1.194e-08,***,Cholesterol in Medium HDL
L-HDL-TG,0.71 [0.64-0.78],1.325e-07,***,Triglycerides in Large HDL
XXL-VLDL-L,0.70 [0.64-0.76],3.506e-11,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,0.70 [0.64-0.76],1.229e-12,***,Triglycerides in VLDL
M-LDL-TG,0.69 [0.64-0.76],3.695e-11,***,Triglycerides in Medium LDL
Total-TG,0.69 [0.64-0.75],3.153e-13,***,Total-Triglycerides
L-VLDL-TG,0.69 [0.63-0.75],1.846e-12,***,Triglycerides in Large VLDL
S-LDL-TG,0.69 [0.63-0.75],4.812e-12,***,Triglycerides in Small LDL
IDL-TG,0.69 [0.63-0.75],1.170e-11,***,Triglycerides in IDL
XXL-VLDL-FC,0.68 [0.62-0.74],2.057e-12,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
LDL-TG,0.67 [0.61-0.73],5.316e-14,***,Triglycerides in LDL
M-VLDL-CE%,0.67 [0.64-0.70],1.210e-60,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
