Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.23 [1.15-1.31],5.820e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.15 [1.08-1.23],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.07 [1.01-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.05 [0.98-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-CE%,1.01 [0.95-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
HDL-PL,0.82 [0.77-0.89],0.033,*,Phospholipids in HDL
HDL-L,0.82 [0.76-0.88],0.016,*,Total-Lipids in HDL
HDL-CE,0.81 [0.75-0.87],0.008,**,Cholesteryl Esters in HDL
HDL-C,0.80 [0.74-0.87],0.005,**,HDL Cholesterol
HDL-FC,0.80 [0.73-0.86],0.009,**,Free Cholesterol in HDL
HDL-size,0.78 [0.71-0.85],0.006,**,Average Diameter for HDL Particles
L-HDL-PL,0.77 [0.70-0.84],0.001,**,Phospholipids in Large HDL
L-HDL-L,0.76 [0.70-0.84],5.505e-04,***,Total-Lipids in Large HDL
L-HDL-CE,0.76 [0.69-0.83],0.002,**,Cholesteryl Esters in Large HDL
L-HDL-C,0.76 [0.69-0.83],9.398e-04,***,Cholesterol in Large HDL
L-HDL-P,0.75 [0.68-0.83],0.003,**,Concentration of Large HDL Particles
L-HDL-FC,0.75 [0.68-0.83],0.001,**,Free Cholesterol in Large HDL
