Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.81 [1.68-1.96],4.382e-48,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.77 [1.65-1.91],2.007e-46,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.73 [1.62-1.85],5.283e-52,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.70 [1.60-1.80],4.866e-58,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.67 [1.51-1.84],1.951e-19,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,1.62 [1.53-1.72],2.401e-50,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.62 [1.52-1.72],2.386e-50,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.52 [1.43-1.62],3.990e-31,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.48 [1.38-1.58],1.176e-26,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.42 [1.33-1.51],6.068e-22,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.39 [1.29-1.50],6.927e-12,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,1.36 [1.26-1.47],5.379e-10,***,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-PL%,1.36 [1.28-1.44],1.204e-18,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.36 [1.27-1.45],1.973e-14,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.26 [1.18-1.35],4.910e-06,***,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.24 [1.15-1.33],0.001,**,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,1.21 [1.13-1.29],0.010,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.20 [1.12-1.28],0.011,*,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.85 [0.80-0.90],0.007,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-FC%,0.84 [0.80-0.89],6.533e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-C%,0.84 [0.79-0.88],3.856e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
Total-TG,0.83 [0.78-0.89],0.040,*,Total-Triglycerides
S-HDL-C%,0.83 [0.78-0.89],0.004,**,Cholesterol to Total-Lipids in Small HDL percentage
VLDL-TG,0.83 [0.77-0.89],0.020,*,Triglycerides in VLDL
LDL-TG,0.83 [0.77-0.89],0.029,*,Triglycerides in LDL
XXL-VLDL-C,0.83 [0.77-0.89],0.039,*,Cholesterol in Chylomicrons and Extremely Large VLDL
MUFA,0.83 [0.77-0.88],0.002,**,Monounsaturated Fatty Acids
L-LDL-TG,0.82 [0.77-0.88],0.014,*,Triglycerides in Large LDL
S-HDL-L,0.82 [0.77-0.88],9.943e-04,***,Total-Lipids in Small HDL
XL-HDL-CE%,0.82 [0.77-0.87],9.578e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-FC%,0.81 [0.76-0.87],0.002,**,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-TG,0.81 [0.75-0.87],4.706e-04,***,Triglycerides in Large VLDL
XL-VLDL-P,0.81 [0.75-0.87],8.166e-04,***,Concentration of Very Large VLDL Particles
L-LDL-CE%,0.80 [0.76-0.86],9.217e-07,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
HDL-C,0.80 [0.74-0.87],0.011,*,HDL Cholesterol
XL-VLDL-L,0.80 [0.74-0.86],9.243e-05,***,Total-Lipids in Very Large VLDL
XXL-VLDL-CE,0.80 [0.74-0.86],9.880e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
IDL-FC%,0.79 [0.75-0.84],1.025e-10,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-CE,0.79 [0.74-0.84],6.985e-07,***,Cholesteryl Esters in Small HDL
HDL-P,0.77 [0.72-0.83],1.455e-06,***,Concentration of HDL Particles
XL-VLDL-PL,0.77 [0.72-0.83],3.588e-07,***,Phospholipids in Very Large VLDL
L-VLDL-PL,0.77 [0.72-0.83],3.356e-07,***,Phospholipids in Large VLDL
