Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.46 [1.34-1.59],7.213e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.45 [1.32-1.59],2.873e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.43 [1.30-1.57],1.722e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.41 [1.31-1.53],6.374e-13,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.37 [1.26-1.49],1.268e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.35 [1.25-1.46],2.945e-09,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.32 [1.22-1.43],2.697e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.31 [1.21-1.41],8.486e-06,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.24 [1.16-1.34],0.001,**,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.81 [0.76-0.86],4.437e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
LA%,0.81 [0.75-0.87],0.022,*,Linoleic Acid to Total-Fatty Acids percentage
Total-FA,0.81 [0.74-0.87],0.018,*,Total-Fatty Acids
S-LDL-CE%,0.79 [0.73-0.86],0.005,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-FC%,0.79 [0.74-0.85],9.300e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-L,0.79 [0.72-0.86],0.037,*,Total-Lipids in Small VLDL
M-LDL-C%,0.78 [0.73-0.84],7.159e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC%,0.78 [0.73-0.83],1.747e-11,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-C%,0.78 [0.73-0.83],5.673e-08,***,Cholesterol to Total-Lipids in Medium VLDL percentage
VLDL-PL,0.78 [0.71-0.85],0.003,**,Phospholipids in VLDL
L-VLDL-CE,0.77 [0.70-0.84],0.009,**,Cholesteryl Esters in Large VLDL
