Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.24 [1.18-1.31],2.365e-11,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.24 [1.18-1.31],1.210e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.24 [1.17-1.31],1.643e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,1.23 [1.16-1.31],2.305e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.23 [1.17-1.29],4.070e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.22 [1.15-1.30],2.739e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.22 [1.15-1.29],2.933e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.22 [1.15-1.29],1.364e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,1.21 [1.15-1.28],3.251e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.21 [1.14-1.28],2.811e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.20 [1.14-1.27],5.233e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.20 [1.13-1.26],6.144e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.17 [1.11-1.24],0.006,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.16 [1.10-1.23],0.006,**,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.16 [1.10-1.22],0.002,**,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.88 [0.85-0.92],0.012,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.88 [0.83-0.92],0.039,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.86 [0.82-0.91],8.011e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-L,0.86 [0.82-0.91],0.046,*,Total-Lipids in Small HDL
Omega-3%,0.86 [0.82-0.91],0.047,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.86 [0.83-0.90],3.549e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PUFA/MUFA,0.86 [0.82-0.91],0.027,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-CE%,0.86 [0.82-0.91],0.005,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
DHA%,0.86 [0.82-0.91],0.008,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-LDL-FC%,0.86 [0.82-0.90],4.497e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.86 [0.82-0.90],4.979e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.86 [0.81-0.90],8.578e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.86 [0.82-0.90],8.913e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.86 [0.82-0.90],4.291e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
LA,0.86 [0.81-0.90],0.002,**,Linoleic Acid
XS-VLDL-C,0.86 [0.81-0.91],0.033,*,Cholesterol in Very Small VLDL
M-HDL-CE%,0.85 [0.81-0.90],2.614e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-CE,0.85 [0.81-0.90],0.003,**,Cholesteryl Esters in Medium LDL
L-HDL-C%,0.85 [0.82-0.89],1.499e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-FC,0.85 [0.81-0.90],0.005,**,Free Cholesterol in Small HDL
Total-L,0.85 [0.81-0.90],1.913e-04,***,Total-Lipids in Lipoprotein Particles
S-LDL-CE,0.85 [0.81-0.90],0.002,**,Cholesteryl Esters in Small LDL
S-LDL-C%,0.85 [0.81-0.89],2.954e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-CE%,0.85 [0.81-0.89],1.080e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
ApoB,0.85 [0.80-0.90],6.409e-04,***,Apolipoprotein B
S-HDL-C%,0.85 [0.81-0.89],1.259e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
HDL-PL,0.85 [0.80-0.90],0.036,*,Phospholipids in HDL
M-LDL-L,0.85 [0.80-0.89],2.253e-04,***,Total-Lipids in Medium LDL
Remnant-C,0.85 [0.80-0.89],1.078e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-L,0.84 [0.80-0.89],2.449e-04,***,Total-Lipids in Small LDL
LDL-size,0.84 [0.80-0.89],3.097e-05,***,Average Diameter for LDL Particles
LDL-P,0.84 [0.80-0.89],5.325e-04,***,Concentration of LDL Particles
XS-VLDL-C%,0.84 [0.80-0.88],5.602e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-C,0.84 [0.80-0.89],6.224e-05,***,Cholesterol in Medium LDL
Omega-3,0.84 [0.79-0.89],0.001,**,Omega-3 Fatty Acids
XS-VLDL-CE,0.84 [0.79-0.89],9.583e-04,***,Cholesteryl Esters in Very Small VLDL
XS-VLDL-CE%,0.84 [0.80-0.88],1.236e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Phosphoglyc,0.84 [0.79-0.88],3.665e-05,***,Phosphoglycerides
M-HDL-P,0.84 [0.78-0.89],0.008,**,Concentration of Medium HDL Particles
S-LDL-PL,0.84 [0.79-0.88],4.203e-05,***,Phospholipids in Small LDL
M-VLDL-C,0.84 [0.79-0.88],7.060e-05,***,Cholesterol in Medium VLDL
S-LDL-C,0.83 [0.79-0.88],2.557e-05,***,Cholesterol in Small LDL
Omega-6,0.83 [0.79-0.88],5.646e-06,***,Omega-6 Fatty Acids
Non-HDL-C,0.83 [0.79-0.88],1.055e-06,***,Total-Cholesterol Minus HDL-C
M-LDL-PL,0.83 [0.79-0.88],1.696e-05,***,Phospholipids in Medium LDL
LDL-L,0.83 [0.79-0.87],3.774e-07,***,Total-Lipids in LDL
ApoA1,0.83 [0.78-0.88],4.538e-04,***,Apolipoprotein A1
LDL-CE,0.83 [0.79-0.87],5.943e-07,***,Cholesteryl Esters in LDL
IDL-C%,0.83 [0.79-0.87],3.983e-10,***,Cholesterol to Total-Lipids in IDL percentage
PC,0.83 [0.78-0.87],7.021e-06,***,Phosphatidylcholines
Total-PL,0.83 [0.78-0.87],9.580e-07,***,Total-Phospholipids in Lipoprotein Particles
L-LDL-P,0.83 [0.78-0.88],1.144e-05,***,Concentration of Large LDL Particles
M-HDL-C%,0.83 [0.78-0.87],1.316e-07,***,Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,0.83 [0.77-0.88],3.942e-04,***,Total-Lipids in HDL
S-HDL-P,0.82 [0.78-0.87],3.623e-06,***,Concentration of Small HDL Particles
