Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.04 [1.97-2.11],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.96 [1.88-2.03],1.402e-239,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.95 [1.88-2.03],1.282e-247,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.90 [1.84-1.96],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.88 [1.78-1.97],2.804e-120,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,1.77 [1.71-1.82],1.970e-274,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.70 [1.65-1.76],1.229e-244,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.63 [1.57-1.68],4.219e-176,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.55 [1.50-1.59],2.773e-173,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.53 [1.48-1.58],9.333e-135,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,1.50 [1.44-1.56],2.147e-86,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,1.50 [1.45-1.55],1.353e-116,***,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-TG%,1.44 [1.39-1.48],5.576e-102,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.42 [1.36-1.47],2.277e-61,***,Triglycerides to Total-Lipids in Large VLDL percentage
Omega-3%,1.34 [1.29-1.38],1.996e-60,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.32 [1.27-1.37],1.424e-45,***,Phospholipids to Total-Lipids in Medium LDL percentage
DHA%,1.28 [1.24-1.32],3.967e-46,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-FC%,1.24 [1.19-1.28],3.480e-26,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.20 [1.16-1.24],9.383e-23,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.19 [1.15-1.23],1.731e-17,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,1.18 [1.14-1.22],5.935e-18,***,Spectrometer-corrected alanine
XXL-VLDL-FC%,1.16 [1.12-1.19],1.311e-11,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG%,1.14 [1.10-1.18],5.310e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Creatinine,1.13 [1.10-1.17],6.489e-08,***,Creatinine
S-HDL-TG%,1.12 [1.08-1.16],3.465e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
Ala,1.12 [1.08-1.16],3.797e-06,***,Alanine
Glu-lactate,1.12 [1.08-1.15],4.050e-07,***,Glucose-lactate
Glu,1.11 [1.07-1.14],6.041e-05,***,Glucose
S-HDL-PL%,1.10 [1.07-1.14],0.004,**,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-PL%,0.91 [0.89-0.94],1.898e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-VLDL-TG,0.91 [0.87-0.94],0.004,**,Triglycerides in Small VLDL
Acetate,0.90 [0.87-0.93],2.241e-04,***,Acetate
PUFA/MUFA,0.90 [0.87-0.93],1.506e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-TG,0.90 [0.87-0.93],6.596e-04,***,Triglycerides in Medium HDL
HDL-TG,0.89 [0.86-0.93],5.481e-05,***,Triglycerides in HDL
S-HDL-C%,0.89 [0.86-0.92],5.028e-07,***,Cholesterol to Total-Lipids in Small HDL percentage
Omega-6%,0.88 [0.85-0.91],3.578e-11,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE%,0.88 [0.85-0.90],2.215e-13,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,0.88 [0.85-0.90],6.758e-13,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-PL,0.87 [0.84-0.90],1.025e-08,***,Phospholipids in Medium HDL
M-LDL-TG,0.87 [0.84-0.90],6.138e-11,***,Triglycerides in Medium LDL
M-HDL-CE,0.87 [0.83-0.90],2.270e-08,***,Cholesteryl Esters in Medium HDL
SFA%,0.87 [0.84-0.89],4.581e-14,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG,0.86 [0.83-0.89],6.527e-12,***,Triglycerides in Very Large VLDL
M-HDL-L,0.85 [0.82-0.88],1.321e-12,***,Total-Lipids in Medium HDL
IDL-TG,0.85 [0.82-0.88],2.786e-14,***,Triglycerides in IDL
LDL-TG,0.85 [0.82-0.88],6.368e-16,***,Triglycerides in LDL
S-LDL-TG,0.85 [0.82-0.88],2.605e-16,***,Triglycerides in Small LDL
XXL-VLDL-PL,0.85 [0.82-0.88],1.047e-15,***,Phospholipids in Chylomicrons and Extremely Large VLDL
M-HDL-C,0.84 [0.81-0.88],5.850e-13,***,Cholesterol in Medium HDL
XXL-VLDL-TG,0.84 [0.82-0.87],6.268e-17,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-FC%,0.84 [0.81-0.88],2.984e-14,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-P,0.84 [0.81-0.87],6.996e-17,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
LDL-size,0.84 [0.81-0.87],9.033e-21,***,Average Diameter for LDL Particles
L-LDL-TG,0.84 [0.81-0.87],3.787e-17,***,Triglycerides in Large LDL
XXL-VLDL-CE%,0.84 [0.81-0.87],5.442e-15,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,0.83 [0.81-0.86],6.132e-35,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.83 [0.80-0.85],6.976e-30,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-L,0.83 [0.80-0.85],5.996e-22,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-HDL-PL,0.82 [0.80-0.85],4.686e-23,***,Phospholipids in Small HDL
Total-TG,0.82 [0.80-0.85],8.667e-23,***,Total-Triglycerides
VLDL-TG,0.82 [0.79-0.85],8.131e-24,***,Triglycerides in VLDL
L-HDL-TG,0.82 [0.79-0.85],1.521e-18,***,Triglycerides in Large HDL
XXL-VLDL-FC,0.81 [0.79-0.84],2.056e-24,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-P,0.81 [0.78-0.84],4.406e-20,***,Concentration of Medium HDL Particles
L-LDL-CE%,0.81 [0.78-0.83],4.400e-35,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-L,0.81 [0.78-0.83],5.641e-30,***,Total-Lipids in Small HDL
L-VLDL-TG,0.81 [0.78-0.84],1.526e-27,***,Triglycerides in Large VLDL
S-HDL-CE,0.80 [0.77-0.83],2.938e-31,***,Cholesteryl Esters in Small HDL
XL-VLDL-P,0.79 [0.76-0.82],1.258e-32,***,Concentration of Very Large VLDL Particles
MUFA,0.78 [0.76-0.81],2.062e-42,***,Monounsaturated Fatty Acids
XL-VLDL-L,0.78 [0.75-0.81],2.562e-36,***,Total-Lipids in Very Large VLDL
S-HDL-C,0.78 [0.75-0.80],1.073e-41,***,Cholesterol in Small HDL
L-HDL-C%,0.77 [0.75-0.79],5.761e-75,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-TG,0.77 [0.74-0.80],2.888e-38,***,Triglycerides in Very Large HDL
HDL-PL,0.77 [0.74-0.80],1.286e-33,***,Phospholipids in HDL
IDL-FC%,0.77 [0.75-0.79],1.184e-67,***,Free Cholesterol to Total-Lipids in IDL percentage
HDL-size,0.77 [0.73-0.80],7.719e-24,***,Average Diameter for HDL Particles
XXL-VLDL-C,0.77 [0.74-0.79],1.700e-41,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-HDL-PL,0.76 [0.73-0.80],4.522e-24,***,Phospholipids in Large HDL
M-VLDL-TG,0.76 [0.73-0.79],9.811e-46,***,Triglycerides in Medium VLDL
M-HDL-FC,0.76 [0.73-0.79],4.271e-35,***,Free Cholesterol in Medium HDL
L-VLDL-PL,0.76 [0.73-0.78],2.448e-45,***,Phospholipids in Large VLDL
L-VLDL-P,0.75 [0.73-0.78],8.442e-46,***,Concentration of Large VLDL Particles
