Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.18 [1.10-1.27],0.595,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.18 [1.10-1.27],0.601,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.09 [1.01-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.07 [0.99-1.15],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.02 [0.94-1.10],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-C%,0.83 [0.78-0.89],0.006,**,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.83 [0.78-0.89],0.014,*,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.83 [0.78-0.88],0.003,**,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE%,0.82 [0.77-0.88],0.005,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Total-L,0.82 [0.76-0.88],0.003,**,Total-Lipids in Lipoprotein Particles
Omega-6,0.82 [0.76-0.88],0.008,**,Omega-6 Fatty Acids
PUFA,0.82 [0.76-0.88],0.009,**,Polyunsaturated Fatty Acids
IDL-L,0.81 [0.76-0.87],0.007,**,Total-Lipids in IDL
LA,0.81 [0.76-0.87],0.002,**,Linoleic Acid
IDL-FC,0.81 [0.75-0.88],0.020,*,Free Cholesterol in IDL
IDL-PL,0.81 [0.75-0.88],0.022,*,Phospholipids in IDL
IDL-C,0.81 [0.75-0.87],0.004,**,Cholesterol in IDL
VLDL-C,0.81 [0.75-0.87],0.007,**,VLDL Cholesterol
S-VLDL-CE,0.81 [0.75-0.88],0.034,*,Cholesteryl Esters in Small VLDL
IDL-CE,0.81 [0.75-0.87],0.004,**,Cholesteryl Esters in IDL
Total-CE,0.81 [0.75-0.86],4.640e-04,***,Total-Esterified Cholesterol
IDL-P,0.80 [0.74-0.87],0.014,*,Concentration of IDL Particles
Total-C,0.80 [0.75-0.86],2.937e-04,***,Total-Cholesterol
M-VLDL-L,0.80 [0.75-0.87],0.003,**,Total-Lipids in Medium VLDL
VLDL-CE,0.80 [0.74-0.87],0.004,**,Cholesteryl Esters in VLDL
