Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.61 [1.56-1.65],3.647e-255,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.59 [1.55-1.63],4.787e-298,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.59 [1.55-1.63],5.241e-252,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.55 [1.51-1.58],8.871e-303,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.50 [1.45-1.55],6.243e-115,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,1.49 [1.46-1.53],1.229e-263,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.47 [1.44-1.50],7.745e-246,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.39 [1.36-1.42],1.255e-156,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.37 [1.34-1.40],4.372e-175,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.34 [1.30-1.37],6.958e-125,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.32 [1.29-1.35],1.516e-114,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.30 [1.27-1.34],2.228e-66,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,1.30 [1.26-1.33],2.565e-70,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-PL%,1.28 [1.25-1.31],1.302e-84,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.19 [1.16-1.22],2.914e-35,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.18 [1.15-1.21],1.003e-32,***,Phospholipids to Total-Lipids in Small HDL percentage
Creatinine,1.17 [1.15-1.20],3.134e-34,***,Creatinine
M-HDL-PL%,1.17 [1.14-1.20],7.073e-34,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.15 [1.12-1.18],2.682e-20,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.14 [1.11-1.16],1.452e-19,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,1.12 [1.09-1.14],2.362e-17,***,Glucose-lactate
