Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.52 [1.38-1.66],2.374e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.50 [1.36-1.67],1.106e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.49 [1.34-1.64],3.150e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.45 [1.26-1.66],0.027,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,1.44 [1.32-1.56],4.255e-12,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.37 [1.26-1.48],2.221e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.35 [1.24-1.48],4.476e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.33 [1.23-1.45],2.412e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.29 [1.20-1.40],2.215e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.27 [1.17-1.39],0.004,**,Phospholipids to Total-Lipids in IDL percentage
Total-FA,0.80 [0.73-0.87],0.045,*,Total-Fatty Acids
M-VLDL-CE%,0.80 [0.75-0.85],5.341e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.78 [0.72-0.84],1.643e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-C%,0.78 [0.72-0.84],9.386e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.78 [0.72-0.85],0.002,**,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-L,0.77 [0.70-0.85],0.023,*,Total-Lipids in Small VLDL
S-HDL-FC%,0.77 [0.69-0.85],0.044,*,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-PL%,0.76 [0.69-0.84],0.002,**,Phospholipids to Total-Lipids in Very Large VLDL percentage
VLDL-PL,0.76 [0.69-0.83],0.002,**,Phospholipids in VLDL
M-VLDL-C%,0.76 [0.71-0.81],6.858e-09,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Total-P,0.75 [0.68-0.84],0.012,*,Total-Concentration of Lipoprotein Particles
L-HDL-FC%,0.75 [0.71-0.80],2.512e-14,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-FC%,0.75 [0.69-0.82],5.478e-06,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-CE,0.75 [0.67-0.83],0.005,**,Cholesteryl Esters in Large VLDL
L-LDL-C%,0.75 [0.69-0.80],1.045e-09,***,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-CE%,0.75 [0.69-0.81],4.654e-07,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-LDL-C%,0.74 [0.69-0.80],8.004e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.74 [0.69-0.80],7.571e-12,***,Cholesterol to Total-Lipids in IDL percentage
Phosphoglyc,0.73 [0.67-0.80],4.067e-06,***,Phosphoglycerides
M-VLDL-FC%,0.73 [0.68-0.79],8.222e-10,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA,0.73 [0.67-0.80],1.550e-06,***,Polyunsaturated Fatty Acids
M-VLDL-L,0.73 [0.67-0.80],1.269e-05,***,Total-Lipids in Medium VLDL
XL-VLDL-CE,0.73 [0.66-0.81],3.196e-04,***,Cholesteryl Esters in Very Large VLDL
IDL-CE%,0.73 [0.68-0.78],4.161e-13,***,Cholesteryl Esters to Total-Lipids in IDL percentage
VLDL-P,0.73 [0.66-0.80],5.465e-05,***,Concentration of VLDL Particles
S-VLDL-C%,0.73 [0.67-0.79],1.452e-09,***,Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-FC,0.72 [0.66-0.80],1.024e-05,***,Free Cholesterol in VLDL
HDL-FC,0.72 [0.63-0.81],0.046,*,Free Cholesterol in HDL
ApoB/ApoA1,0.72 [0.65-0.79],1.403e-06,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-FC%,0.71 [0.66-0.77],5.120e-11,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
PC,0.71 [0.65-0.78],6.985e-08,***,Phosphatidylcholines
Cholines,0.71 [0.64-0.77],1.118e-08,***,Total-Cholines
M-VLDL-PL%,0.70 [0.65-0.76],5.416e-14,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Omega-6,0.70 [0.64-0.77],1.740e-09,***,Omega-6 Fatty Acids
XS-VLDL-C%,0.70 [0.65-0.76],1.690e-15,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-L,0.70 [0.64-0.76],4.429e-12,***,Total-Lipids in Lipoprotein Particles
S-VLDL-PL%,0.70 [0.64-0.76],2.038e-10,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-PL,0.69 [0.63-0.77],2.104e-07,***,Phospholipids in Small VLDL
XS-VLDL-CE%,0.69 [0.64-0.75],2.604e-17,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL,0.69 [0.62-0.76],1.956e-07,***,Phospholipids in Very Small VLDL
M-VLDL-P,0.69 [0.62-0.76],8.274e-08,***,Concentration of Medium VLDL Particles
Total-PL,0.69 [0.63-0.75],1.870e-11,***,Total-Phospholipids in Lipoprotein Particles
M-LDL-CE,0.69 [0.63-0.75],5.879e-10,***,Cholesteryl Esters in Medium LDL
LA,0.69 [0.63-0.75],8.338e-12,***,Linoleic Acid
M-LDL-L,0.68 [0.62-0.75],3.484e-11,***,Total-Lipids in Medium LDL
M-LDL-P,0.68 [0.62-0.75],4.118e-09,***,Concentration of Medium LDL Particles
M-VLDL-PL,0.68 [0.61-0.75],1.611e-09,***,Phospholipids in Medium VLDL
S-LDL-PL,0.68 [0.61-0.74],1.535e-10,***,Phospholipids in Small LDL
M-LDL-C,0.68 [0.62-0.74],1.439e-11,***,Cholesterol in Medium LDL
VLDL-C,0.67 [0.61-0.74],8.216e-11,***,VLDL Cholesterol
S-VLDL-CE,0.67 [0.60-0.74],1.325e-08,***,Cholesteryl Esters in Small VLDL
S-LDL-L,0.67 [0.61-0.74],1.355e-11,***,Total-Lipids in Small LDL
S-LDL-CE,0.67 [0.61-0.73],1.600e-11,***,Cholesteryl Esters in Small LDL
SM,0.67 [0.60-0.73],6.680e-11,***,Sphingomyelins
XS-VLDL-L,0.67 [0.60-0.74],2.560e-10,***,Total-Lipids in Very Small VLDL
XL-HDL-FC,0.67 [0.58-0.76],5.667e-04,***,Free Cholesterol in Very Large HDL
LDL-L,0.66 [0.61-0.72],2.552e-15,***,Total-Lipids in LDL
M-LDL-PL,0.66 [0.60-0.73],8.850e-12,***,Phospholipids in Medium LDL
S-VLDL-C,0.66 [0.60-0.73],7.426e-10,***,Cholesterol in Small VLDL
LDL-CE,0.66 [0.61-0.72],1.176e-14,***,Cholesteryl Esters in LDL
S-LDL-P,0.66 [0.60-0.73],4.931e-11,***,Concentration of Small LDL Particles
LDL-C,0.66 [0.60-0.72],9.212e-16,***,LDL Cholesterol
S-LDL-FC,0.66 [0.60-0.72],1.224e-12,***,Free Cholesterol in Small LDL
S-LDL-C,0.66 [0.60-0.72],8.382e-13,***,Cholesterol in Small LDL
XS-VLDL-P,0.65 [0.59-0.72],1.290e-10,***,Concentration of Very Small VLDL Particles
M-VLDL-FC,0.65 [0.59-0.72],2.395e-11,***,Free Cholesterol in Medium VLDL
Clinical LDL-C,0.65 [0.60-0.71],2.405e-18,***,Clinical LDL Cholesterol
S-VLDL-FC,0.65 [0.59-0.72],3.077e-11,***,Free Cholesterol in Small VLDL
Total-C,0.65 [0.60-0.71],1.628e-18,***,Total-Cholesterol
Total-CE,0.65 [0.59-0.70],2.756e-18,***,Total-Esterified Cholesterol
L-LDL-L,0.65 [0.59-0.71],5.871e-17,***,Total-Lipids in Large LDL
Non-HDL-C,0.65 [0.59-0.70],1.524e-18,***,Total-Cholesterol Minus HDL-C
M-LDL-FC,0.64 [0.59-0.71],7.114e-14,***,Free Cholesterol in Medium LDL
L-LDL-CE,0.64 [0.59-0.70],4.142e-16,***,Cholesteryl Esters in Large LDL
XS-VLDL-FC,0.64 [0.58-0.71],2.954e-11,***,Free Cholesterol in Very Small VLDL
L-LDL-C,0.64 [0.59-0.70],3.783e-17,***,Cholesterol in Large LDL
LDL-PL,0.64 [0.58-0.70],9.564e-16,***,Phospholipids in LDL
VLDL-CE,0.64 [0.58-0.71],8.301e-14,***,Cholesteryl Esters in VLDL
ApoB,0.64 [0.58-0.70],1.118e-15,***,Apolipoprotein B
Total-FC,0.64 [0.58-0.70],7.705e-18,***,Total-Free Cholesterol
LDL-P,0.63 [0.57-0.70],1.703e-13,***,Concentration of LDL Particles
LDL-FC,0.63 [0.58-0.69],7.272e-17,***,Free Cholesterol in LDL
Remnant-C,0.63 [0.57-0.69],1.583e-19,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XL-HDL-CE,0.63 [0.53-0.74],0.005,**,Cholesteryl Esters in Very Large HDL
XL-HDL-C,0.62 [0.53-0.73],0.001,**,Cholesterol in Very Large HDL
L-LDL-PL,0.62 [0.56-0.68],1.063e-17,***,Phospholipids in Large LDL
L-LDL-P,0.62 [0.56-0.69],1.322e-14,***,Concentration of Large LDL Particles
M-VLDL-C,0.62 [0.56-0.68],5.223e-16,***,Cholesterol in Medium VLDL
L-LDL-FC,0.61 [0.56-0.67],3.143e-18,***,Free Cholesterol in Large LDL
XL-HDL-P,0.61 [0.52-0.72],5.480e-04,***,Concentration of Very Large HDL Particles
IDL-L,0.60 [0.55-0.66],2.029e-22,***,Total-Lipids in IDL
M-VLDL-CE,0.60 [0.54-0.67],1.857e-17,***,Cholesteryl Esters in Medium VLDL
IDL-C,0.59 [0.54-0.65],4.861e-23,***,Cholesterol in IDL
XS-VLDL-C,0.59 [0.53-0.66],1.705e-17,***,Cholesterol in Very Small VLDL
IDL-FC,0.59 [0.53-0.65],5.652e-20,***,Free Cholesterol in IDL
IDL-CE,0.59 [0.54-0.65],3.296e-23,***,Cholesteryl Esters in IDL
IDL-PL,0.58 [0.53-0.64],1.536e-20,***,Phospholipids in IDL
IDL-P,0.58 [0.52-0.64],8.088e-20,***,Concentration of IDL Particles
XS-VLDL-CE,0.57 [0.51-0.64],2.018e-19,***,Cholesteryl Esters in Very Small VLDL
