Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.63 [1.42-1.87],1.394e-06,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.60 [1.37-1.86],2.783e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.58 [1.37-1.83],1.093e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.58 [1.38-1.82],9.445e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.53 [1.34-1.76],1.351e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.49 [1.29-1.72],0.015,*,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-FC%,0.71 [0.62-0.80],0.018,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.70 [0.62-0.80],0.011,*,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-PL%,0.69 [0.61-0.78],8.017e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.68 [0.59-0.77],0.002,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-CE%,0.66 [0.59-0.75],3.969e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.66 [0.59-0.75],4.439e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.66 [0.59-0.74],6.390e-07,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-CE%,0.66 [0.58-0.76],3.692e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-PL%,0.66 [0.57-0.76],0.004,**,Phospholipids to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.66 [0.59-0.74],1.135e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.66 [0.58-0.74],4.344e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Phosphoglyc,0.65 [0.56-0.76],0.005,**,Phosphoglycerides
M-VLDL-L,0.65 [0.56-0.76],0.014,*,Total-Lipids in Medium VLDL
XS-VLDL-CE%,0.65 [0.58-0.74],9.901e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
VLDL-FC,0.64 [0.55-0.76],0.023,*,Free Cholesterol in VLDL
PC,0.64 [0.55-0.75],0.002,**,Phosphatidylcholines
S-VLDL-PL,0.64 [0.54-0.75],0.020,*,Phospholipids in Small VLDL
S-LDL-C%,0.63 [0.56-0.71],7.794e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
Cholines,0.63 [0.54-0.73],2.211e-04,***,Total-Cholines
XS-VLDL-P,0.63 [0.53-0.75],0.026,*,Concentration of Very Small VLDL Particles
XS-VLDL-FC,0.62 [0.53-0.74],0.019,*,Free Cholesterol in Very Small VLDL
