Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.46 [1.28-1.67],0.002,**,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.44 [1.26-1.64],0.011,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.42 [1.25-1.62],0.019,*,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.40 [1.24-1.59],0.018,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.38 [1.22-1.56],0.043,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-C%,0.74 [0.66-0.82],0.014,*,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.73 [0.65-0.82],0.029,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.72 [0.64-0.81],0.006,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.72 [0.64-0.80],0.002,**,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.71 [0.64-0.79],1.629e-04,***,Cholesterol to Total-Lipids in IDL percentage
S-HDL-C,0.69 [0.61-0.79],0.018,*,Cholesterol in Small HDL
S-HDL-FC,0.69 [0.60-0.79],0.024,*,Free Cholesterol in Small HDL
Phosphoglyc,0.68 [0.60-0.78],0.005,**,Phosphoglycerides
IDL-CE%,0.68 [0.61-0.76],1.073e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-L,0.68 [0.58-0.78],0.046,*,Total-Lipids in Very Small VLDL
VLDL-PL,0.67 [0.58-0.78],0.010,**,Phospholipids in VLDL
S-HDL-P,0.67 [0.59-0.77],0.004,**,Concentration of Small HDL Particles
PC,0.67 [0.58-0.77],0.002,**,Phosphatidylcholines
XL-VLDL-C,0.67 [0.58-0.78],0.035,*,Cholesterol in Very Large VLDL
PUFA,0.66 [0.58-0.76],2.206e-04,***,Polyunsaturated Fatty Acids
S-LDL-C%,0.66 [0.59-0.74],7.166e-08,***,Cholesterol to Total-Lipids in Small LDL percentage
Cholines,0.66 [0.58-0.76],4.058e-04,***,Total-Cholines
XS-VLDL-FC,0.66 [0.57-0.77],0.025,*,Free Cholesterol in Very Small VLDL
S-LDL-CE%,0.66 [0.58-0.74],5.848e-06,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-VLDL-CE,0.66 [0.56-0.76],0.010,**,Cholesteryl Esters in Large VLDL
VLDL-P,0.65 [0.56-0.76],0.004,**,Concentration of VLDL Particles
XS-VLDL-P,0.65 [0.56-0.76],0.008,**,Concentration of Very Small VLDL Particles
SM,0.65 [0.56-0.75],4.669e-04,***,Sphingomyelins
Omega-6,0.64 [0.56-0.73],9.119e-06,***,Omega-6 Fatty Acids
VLDL-FC,0.64 [0.56-0.74],4.582e-04,***,Free Cholesterol in VLDL
Total-PL,0.64 [0.56-0.73],5.790e-06,***,Total-Phospholipids in Lipoprotein Particles
LA,0.64 [0.56-0.73],2.434e-06,***,Linoleic Acid
M-VLDL-L,0.64 [0.55-0.73],6.081e-05,***,Total-Lipids in Medium VLDL
