Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.88 [1.71-2.08],3.453e-31,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.82 [1.66-2.01],2.717e-29,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.77 [1.62-1.93],1.388e-32,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.73 [1.60-1.87],1.739e-36,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.72 [1.51-1.96],1.518e-11,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.67 [1.54-1.80],1.280e-33,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.66 [1.53-1.79],4.054e-32,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.62 [1.49-1.76],6.829e-24,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,1.50 [1.36-1.65],5.121e-11,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL%,1.47 [1.35-1.60],2.883e-14,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.43 [1.32-1.55],1.772e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.41 [1.29-1.53],3.263e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.38 [1.25-1.53],3.567e-05,***,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-PL%,1.34 [1.24-1.45],1.984e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-PL%,1.30 [1.19-1.42],7.376e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-L,0.78 [0.72-0.85],0.006,**,Total-Lipids in Small HDL
XXL-VLDL-C,0.78 [0.71-0.86],0.036,*,Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,0.77 [0.71-0.85],0.010,*,Triglycerides in Small LDL
S-HDL-CE,0.77 [0.71-0.84],9.339e-04,***,Cholesteryl Esters in Small HDL
IDL-TG,0.77 [0.70-0.84],0.008,**,Triglycerides in IDL
XL-HDL-TG,0.76 [0.70-0.84],0.006,**,Triglycerides in Very Large HDL
MUFA,0.76 [0.70-0.83],6.865e-05,***,Monounsaturated Fatty Acids
HDL-P,0.76 [0.69-0.84],0.003,**,Concentration of HDL Particles
L-HDL-FC%,0.76 [0.71-0.81],1.724e-13,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-TG,0.76 [0.69-0.83],0.001,**,Triglycerides in Medium LDL
Total-TG,0.76 [0.69-0.83],1.715e-04,***,Total-Triglycerides
L-LDL-CE%,0.75 [0.70-0.82],2.095e-07,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
VLDL-TG,0.75 [0.69-0.82],1.241e-04,***,Triglycerides in VLDL
S-HDL-C,0.74 [0.68-0.81],4.878e-06,***,Cholesterol in Small HDL
LDL-TG,0.74 [0.68-0.82],1.090e-04,***,Triglycerides in LDL
XXL-VLDL-CE,0.74 [0.67-0.81],1.133e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-LDL-TG,0.74 [0.67-0.81],4.685e-05,***,Triglycerides in Large LDL
XL-VLDL-P,0.73 [0.66-0.80],1.744e-05,***,Concentration of Very Large VLDL Particles
L-VLDL-C%,0.72 [0.66-0.79],5.645e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
HDL-FC,0.72 [0.65-0.81],0.003,**,Free Cholesterol in HDL
L-VLDL-TG,0.72 [0.66-0.79],1.850e-06,***,Triglycerides in Large VLDL
XL-VLDL-L,0.72 [0.66-0.79],1.822e-06,***,Total-Lipids in Very Large VLDL
XS-VLDL-FC%,0.72 [0.67-0.77],7.123e-18,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-P,0.72 [0.66-0.78],3.701e-08,***,Concentration of Small HDL Particles
M-VLDL-CE%,0.71 [0.68-0.75],8.598e-28,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,0.71 [0.65-0.78],1.596e-08,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-FC%,0.70 [0.64-0.78],8.482e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-PL%,0.70 [0.65-0.75],1.078e-17,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-HDL-FC%,0.70 [0.65-0.76],1.436e-13,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-PL,0.70 [0.63-0.77],3.082e-08,***,Phospholipids in Very Large VLDL
XL-VLDL-CE%,0.69 [0.63-0.76],1.918e-08,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-HDL-FC,0.69 [0.63-0.76],1.218e-10,***,Free Cholesterol in Small HDL
L-VLDL-PL,0.68 [0.62-0.75],1.687e-09,***,Phospholipids in Large VLDL
XL-VLDL-C%,0.68 [0.62-0.75],1.428e-08,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,0.68 [0.63-0.73],3.424e-20,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-P,0.68 [0.62-0.75],1.989e-09,***,Concentration of Large VLDL Particles
LA%,0.68 [0.63-0.73],2.213e-17,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-TG,0.67 [0.61-0.74],2.280e-11,***,Triglycerides in Medium VLDL
XL-HDL-CE,0.67 [0.59-0.77],0.002,**,Cholesteryl Esters in Very Large HDL
L-VLDL-L,0.67 [0.61-0.74],2.206e-11,***,Total-Lipids in Large VLDL
Total-P,0.67 [0.61-0.74],5.630e-11,***,Total-Concentration of Lipoprotein Particles
XL-VLDL-FC,0.67 [0.61-0.74],8.203e-11,***,Free Cholesterol in Very Large VLDL
S-LDL-CE%,0.67 [0.62-0.72],1.359e-18,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
SFA,0.67 [0.61-0.72],3.139e-16,***,Saturated Fatty Acids
M-LDL-CE%,0.66 [0.61-0.72],1.544e-17,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
