Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.30 [1.16-1.45],0.853,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.26 [1.12-1.42],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.22 [1.09-1.38],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.17 [1.05-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.05 [0.94-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA,0.75 [0.67-0.83],0.027,*,Saturated Fatty Acids
S-LDL-CE%,0.75 [0.67-0.83],0.013,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-FA,0.73 [0.66-0.81],0.002,**,Total-Fatty Acids
VLDL-PL,0.73 [0.65-0.82],0.020,*,Phospholipids in VLDL
S-LDL-FC,0.72 [0.65-0.81],0.005,**,Free Cholesterol in Small LDL
XL-VLDL-CE,0.72 [0.64-0.81],0.022,*,Cholesteryl Esters in Very Large VLDL
XS-VLDL-PL,0.72 [0.64-0.81],0.029,*,Phospholipids in Very Small VLDL
M-VLDL-L,0.72 [0.64-0.80],0.002,**,Total-Lipids in Medium VLDL
VLDL-P,0.72 [0.64-0.81],0.011,*,Concentration of VLDL Particles
SM,0.71 [0.63-0.80],0.004,**,Sphingomyelins
S-LDL-PL,0.71 [0.63-0.80],0.001,**,Phospholipids in Small LDL
VLDL-FC,0.71 [0.63-0.80],0.002,**,Free Cholesterol in VLDL
S-VLDL-CE,0.71 [0.63-0.80],0.005,**,Cholesteryl Esters in Small VLDL
S-VLDL-PL,0.71 [0.63-0.80],0.002,**,Phospholipids in Small VLDL
Phosphoglyc,0.70 [0.63-0.79],1.107e-04,***,Phosphoglycerides
Clinical LDL-C,0.70 [0.63-0.78],5.232e-06,***,Clinical LDL Cholesterol
S-VLDL-C,0.70 [0.62-0.79],0.001,**,Cholesterol in Small VLDL
M-LDL-FC,0.70 [0.62-0.78],1.301e-04,***,Free Cholesterol in Medium LDL
XS-VLDL-L,0.70 [0.62-0.79],9.500e-04,***,Total-Lipids in Very Small VLDL
LDL-L,0.70 [0.63-0.77],3.751e-06,***,Total-Lipids in LDL
PC,0.70 [0.62-0.78],9.570e-05,***,Phosphatidylcholines
LDL-C,0.70 [0.63-0.77],4.042e-06,***,LDL Cholesterol
Cholines,0.70 [0.62-0.78],3.317e-05,***,Total-Cholines
M-VLDL-P,0.69 [0.62-0.78],6.083e-04,***,Concentration of Medium VLDL Particles
LDL-FC,0.69 [0.62-0.78],3.380e-05,***,Free Cholesterol in LDL
XS-VLDL-P,0.69 [0.61-0.79],0.002,**,Concentration of Very Small VLDL Particles
LA,0.69 [0.62-0.77],3.744e-06,***,Linoleic Acid
M-VLDL-PL,0.69 [0.62-0.78],1.958e-04,***,Phospholipids in Medium VLDL
VLDL-C,0.69 [0.62-0.78],5.375e-05,***,VLDL Cholesterol
L-LDL-L,0.69 [0.62-0.77],3.648e-06,***,Total-Lipids in Large LDL
