Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,2.37 [2.25-2.49],2.419e-253,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,2.36 [2.21-2.53],3.474e-127,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,2.34 [2.22-2.46],7.363e-235,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.28 [2.18-2.38],2.239e-290,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.07 [1.99-2.16],1.930e-283,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.89 [1.81-1.96],1.262e-227,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.81 [1.74-1.88],5.195e-203,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.78 [1.71-1.86],1.973e-166,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.74 [1.67-1.81],9.541e-149,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.69 [1.62-1.76],2.722e-132,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.68 [1.62-1.74],1.723e-168,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.64 [1.56-1.72],2.726e-77,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.56 [1.49-1.63],3.120e-73,***,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,1.55 [1.48-1.62],5.722e-67,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.47 [1.41-1.53],2.925e-75,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.40 [1.34-1.47],1.544e-47,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
DHA%,1.36 [1.30-1.41],2.976e-46,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,1.35 [1.30-1.41],4.425e-42,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.30 [1.25-1.36],1.965e-32,***,Phospholipids to Total-Lipids in Medium HDL percentage
Sc-ala,1.23 [1.18-1.28],1.025e-17,***,Spectrometer-corrected alanine
Creatinine,1.22 [1.17-1.27],1.191e-16,***,Creatinine
Gln,1.20 [1.15-1.25],4.589e-13,***,Glutamine
XXL-VLDL-FC%,1.18 [1.13-1.23],8.569e-10,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,1.18 [1.13-1.22],9.547e-10,***,Alanine
Phe,1.17 [1.13-1.22],2.022e-09,***,Phenylalanine
Leu,1.16 [1.12-1.21],4.882e-08,***,Leucine
Total-BCAA,1.14 [1.09-1.19],1.536e-04,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
MUFA%,1.14 [1.09-1.19],3.167e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
