Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.24 [1.16-1.32],1.633e-05,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.22 [1.14-1.30],4.678e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.12 [1.04-1.21],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.06 [0.99-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.04 [0.97-1.11],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-CE%,0.85 [0.80-0.90],0.024,*,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.84 [0.79-0.89],0.004,**,Cholesterol to Total-Lipids in Small LDL percentage
Total-PL,0.84 [0.79-0.90],0.031,*,Total-Phospholipids in Lipoprotein Particles
Cholines,0.82 [0.77-0.88],0.004,**,Total-Cholines
Phosphoglyc,0.82 [0.77-0.88],0.003,**,Phosphoglycerides
PC,0.82 [0.77-0.88],0.005,**,Phosphatidylcholines
HDL-PL,0.81 [0.75-0.88],0.015,*,Phospholipids in HDL
HDL-L,0.81 [0.75-0.87],0.013,*,Total-Lipids in HDL
HDL-C,0.81 [0.75-0.87],0.027,*,HDL Cholesterol
HDL-CE,0.81 [0.74-0.87],0.026,*,Cholesteryl Esters in HDL
M-HDL-PL,0.80 [0.74-0.86],4.541e-04,***,Phospholipids in Medium HDL
M-HDL-L,0.80 [0.74-0.86],1.780e-04,***,Total-Lipids in Medium HDL
ApoA1,0.79 [0.73-0.85],1.779e-04,***,Apolipoprotein A1
M-HDL-CE,0.79 [0.73-0.85],1.227e-04,***,Cholesteryl Esters in Medium HDL
M-HDL-C,0.79 [0.73-0.85],1.106e-04,***,Cholesterol in Medium HDL
M-HDL-P,0.78 [0.73-0.85],2.917e-04,***,Concentration of Medium HDL Particles
S-HDL-FC,0.78 [0.73-0.84],8.715e-07,***,Free Cholesterol in Small HDL
M-HDL-FC,0.78 [0.72-0.85],3.900e-04,***,Free Cholesterol in Medium HDL
S-HDL-PL,0.78 [0.72-0.83],7.498e-08,***,Phospholipids in Small HDL
S-HDL-L,0.77 [0.72-0.83],1.322e-08,***,Total-Lipids in Small HDL
Total-P,0.77 [0.71-0.83],2.283e-07,***,Total-Concentration of Lipoprotein Particles
HDL-P,0.76 [0.71-0.82],3.434e-07,***,Concentration of HDL Particles
S-HDL-P,0.76 [0.71-0.82],2.021e-09,***,Concentration of Small HDL Particles
S-HDL-C,0.76 [0.71-0.81],4.555e-10,***,Cholesterol in Small HDL
S-HDL-CE,0.76 [0.71-0.81],4.616e-10,***,Cholesteryl Esters in Small HDL
