Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.29 [1.26-1.32],3.253e-98,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.28 [1.25-1.31],9.210e-82,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.27 [1.24-1.30],3.348e-88,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.27 [1.24-1.30],1.544e-63,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.27 [1.24-1.30],1.895e-64,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.26 [1.23-1.29],1.600e-80,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.23 [1.20-1.26],1.435e-55,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.22 [1.19-1.24],6.532e-59,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.21 [1.18-1.25],2.439e-27,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,1.21 [1.18-1.24],1.300e-48,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.18 [1.15-1.20],2.016e-35,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.17 [1.15-1.20],4.151e-31,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.15 [1.12-1.18],9.616e-25,***,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-PL%,1.13 [1.09-1.16],4.333e-10,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,1.11 [1.08-1.15],1.721e-09,***,Triglycerides to Total-Lipids in Large VLDL percentage
MUFA%,1.11 [1.08-1.13],3.424e-10,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.10 [1.07-1.13],1.909e-07,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-PL%,1.09 [1.07-1.12],1.095e-06,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.09 [1.06-1.11],1.550e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
Creatinine,1.08 [1.06-1.11],1.683e-04,***,Creatinine
S-HDL-TG%,1.07 [1.05-1.10],0.023,*,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-L,0.94 [0.91-0.96],0.036,*,Total-Lipids in Very Large VLDL
Omega-6/Omega-3,0.94 [0.91-0.96],0.016,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-6%,0.93 [0.91-0.95],4.863e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-VLDL-TG,0.93 [0.91-0.96],0.005,**,Triglycerides in Large VLDL
XL-HDL-TG,0.93 [0.91-0.95],0.004,**,Triglycerides in Very Large HDL
DHA,0.93 [0.91-0.96],0.013,*,Docosahexaenoic Acid
MUFA,0.93 [0.91-0.95],1.585e-04,***,Monounsaturated Fatty Acids
M-HDL-PL,0.93 [0.90-0.95],0.008,**,Phospholipids in Medium HDL
XXL-VLDL-CE,0.93 [0.90-0.95],5.508e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-LDL-FC%,0.92 [0.90-0.95],5.875e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
PUFA/MUFA,0.92 [0.90-0.95],3.378e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-VLDL-PL,0.92 [0.90-0.95],1.117e-04,***,Phospholipids in Very Large VLDL
M-HDL-C%,0.92 [0.90-0.94],7.386e-06,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-P,0.92 [0.90-0.94],8.248e-06,***,Concentration of Large VLDL Particles
L-VLDL-PL,0.92 [0.90-0.94],1.341e-05,***,Phospholipids in Large VLDL
XXL-VLDL-C%,0.92 [0.89-0.94],7.986e-05,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-size,0.91 [0.89-0.94],0.014,*,Average Diameter for HDL Particles
M-HDL-L,0.91 [0.89-0.94],3.824e-06,***,Total-Lipids in Medium HDL
S-HDL-C%,0.91 [0.89-0.93],6.446e-09,***,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.91 [0.89-0.93],1.673e-10,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-size,0.91 [0.89-0.93],3.234e-09,***,Average Diameter for LDL Particles
XL-VLDL-FC,0.91 [0.89-0.93],3.344e-08,***,Free Cholesterol in Very Large VLDL
L-VLDL-L,0.91 [0.89-0.93],2.174e-08,***,Total-Lipids in Large VLDL
M-HDL-CE,0.91 [0.88-0.93],3.719e-07,***,Cholesteryl Esters in Medium HDL
M-VLDL-TG,0.90 [0.88-0.93],5.522e-10,***,Triglycerides in Medium VLDL
S-HDL-PL,0.90 [0.88-0.93],1.158e-10,***,Phospholipids in Small HDL
L-VLDL-FC,0.90 [0.88-0.92],4.103e-10,***,Free Cholesterol in Large VLDL
IDL-FC%,0.90 [0.88-0.92],1.844e-15,***,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-C,0.90 [0.87-0.92],6.957e-09,***,Cholesterol in Medium HDL
XL-HDL-CE%,0.90 [0.88-0.92],1.382e-18,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-CE%,0.90 [0.88-0.91],1.185e-19,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-PL,0.90 [0.87-0.93],1.305e-05,***,Phospholipids in Large HDL
M-HDL-P,0.89 [0.87-0.92],1.293e-09,***,Concentration of Medium HDL Particles
HDL-PL,0.89 [0.86-0.91],2.786e-11,***,Phospholipids in HDL
S-HDL-L,0.89 [0.87-0.91],4.877e-16,***,Total-Lipids in Small HDL
L-LDL-CE%,0.88 [0.86-0.90],5.865e-22,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-C%,0.88 [0.85-0.90],7.970e-18,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-C%,0.88 [0.86-0.89],7.153e-30,***,Cholesterol to Total-Lipids in Large HDL percentage
SFA,0.87 [0.85-0.90],4.780e-24,***,Saturated Fatty Acids
XXL-VLDL-CE%,0.87 [0.85-0.90],2.123e-16,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-P,0.87 [0.85-0.90],6.936e-20,***,Concentration of Small VLDL Particles
M-HDL-FC,0.87 [0.85-0.90],6.673e-15,***,Free Cholesterol in Medium HDL
VLDL-L,0.87 [0.85-0.89],8.643e-23,***,Total-Lipids in VLDL
XL-HDL-PL,0.87 [0.84-0.90],5.161e-09,***,Phospholipids in Very Large HDL
L-HDL-L,0.87 [0.84-0.90],1.866e-11,***,Total-Lipids in Large HDL
S-HDL-CE,0.87 [0.85-0.89],6.053e-23,***,Cholesteryl Esters in Small HDL
L-VLDL-C,0.87 [0.85-0.89],1.199e-21,***,Cholesterol in Large VLDL
XL-VLDL-C,0.87 [0.85-0.89],3.863e-22,***,Cholesterol in Very Large VLDL
HDL-L,0.87 [0.84-0.89],1.235e-18,***,Total-Lipids in HDL
M-LDL-CE%,0.86 [0.84-0.89],1.701e-25,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-HDL-FC%,0.86 [0.85-0.88],4.775e-42,***,Free Cholesterol to Total-Lipids in Large HDL percentage
ApoA1,0.86 [0.84-0.89],3.767e-20,***,Apolipoprotein A1
XS-VLDL-FC%,0.86 [0.85-0.88],4.677e-39,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-C,0.86 [0.84-0.88],9.383e-27,***,Cholesterol in Small HDL
Total-FA,0.86 [0.84-0.88],3.351e-31,***,Total-Fatty Acids
L-VLDL-CE%,0.86 [0.84-0.88],2.462e-25,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-FC%,0.86 [0.83-0.88],1.824e-21,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-P,0.86 [0.83-0.88],1.084e-28,***,Concentration of Small HDL Particles
XL-VLDL-PL%,0.86 [0.83-0.88],1.859e-28,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-FC,0.85 [0.83-0.88],2.784e-29,***,Free Cholesterol in Small HDL
S-VLDL-L,0.85 [0.83-0.87],2.992e-29,***,Total-Lipids in Small VLDL
VLDL-PL,0.85 [0.83-0.87],4.503e-32,***,Phospholipids in VLDL
L-HDL-CE,0.85 [0.82-0.88],6.976e-15,***,Cholesteryl Esters in Large HDL
XL-VLDL-CE%,0.85 [0.83-0.87],1.486e-27,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
HDL-CE,0.85 [0.82-0.87],8.656e-23,***,Cholesteryl Esters in HDL
L-HDL-C,0.85 [0.82-0.88],9.041e-16,***,Cholesterol in Large HDL
XL-VLDL-C%,0.84 [0.82-0.87],2.708e-27,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
HDL-P,0.84 [0.82-0.87],9.700e-30,***,Concentration of HDL Particles
S-HDL-FC%,0.84 [0.82-0.87],3.163e-30,***,Free Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-CE%,0.84 [0.82-0.86],4.928e-43,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-HDL-FC,0.84 [0.81-0.87],7.379e-16,***,Free Cholesterol in Large HDL
HDL-C,0.84 [0.81-0.86],7.309e-26,***,HDL Cholesterol
L-VLDL-CE,0.84 [0.82-0.86],6.076e-35,***,Cholesteryl Esters in Large VLDL
L-HDL-P,0.84 [0.81-0.87],5.273e-16,***,Concentration of Large HDL Particles
ApoB/ApoA1,0.83 [0.81-0.86],1.346e-40,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-HDL-L,0.83 [0.80-0.86],2.083e-18,***,Total-Lipids in Very Large HDL
M-VLDL-CE%,0.83 [0.82-0.85],1.455e-66,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE,0.83 [0.81-0.85],4.863e-38,***,Cholesteryl Esters in Very Large VLDL
VLDL-P,0.83 [0.81-0.85],1.617e-39,***,Concentration of VLDL Particles
XS-VLDL-PL,0.83 [0.81-0.85],3.513e-38,***,Phospholipids in Very Small VLDL
XL-HDL-FC,0.83 [0.80-0.86],1.841e-23,***,Free Cholesterol in Very Large HDL
S-LDL-CE%,0.83 [0.81-0.85],3.636e-49,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
VLDL-FC,0.82 [0.80-0.85],5.793e-45,***,Free Cholesterol in VLDL
L-LDL-FC%,0.82 [0.80-0.84],6.707e-64,***,Free Cholesterol to Total-Lipids in Large LDL percentage
HDL-FC,0.82 [0.79-0.84],3.995e-31,***,Free Cholesterol in HDL
M-VLDL-C%,0.82 [0.80-0.83],9.522e-70,***,Cholesterol to Total-Lipids in Medium VLDL percentage
LA%,0.81 [0.80-0.83],2.550e-61,***,Linoleic Acid to Total-Fatty Acids percentage
Phosphoglyc,0.81 [0.79-0.83],1.042e-53,***,Phosphoglycerides
M-VLDL-L,0.81 [0.79-0.83],6.057e-54,***,Total-Lipids in Medium VLDL
M-HDL-FC%,0.81 [0.79-0.83],1.200e-56,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-P,0.81 [0.79-0.83],1.455e-46,***,Total-Concentration of Lipoprotein Particles
S-VLDL-C%,0.81 [0.79-0.83],1.583e-65,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-L,0.81 [0.79-0.83],7.583e-53,***,Total-Lipids in Very Small VLDL
S-VLDL-CE,0.81 [0.78-0.83],4.667e-53,***,Cholesteryl Esters in Small VLDL
S-VLDL-PL,0.80 [0.78-0.83],4.428e-56,***,Phospholipids in Small VLDL
M-VLDL-FC%,0.80 [0.78-0.82],6.201e-75,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-P,0.80 [0.78-0.82],2.745e-54,***,Concentration of Very Small VLDL Particles
PC,0.80 [0.78-0.82],2.863e-62,***,Phosphatidylcholines
XL-HDL-C,0.80 [0.77-0.83],6.758e-29,***,Cholesterol in Very Large HDL
PUFA,0.80 [0.78-0.82],1.025e-69,***,Polyunsaturated Fatty Acids
XL-HDL-CE,0.79 [0.77-0.82],1.472e-28,***,Cholesteryl Esters in Very Large HDL
M-VLDL-P,0.79 [0.77-0.81],1.072e-63,***,Concentration of Medium VLDL Particles
XS-VLDL-FC,0.79 [0.77-0.81],1.282e-59,***,Free Cholesterol in Very Small VLDL
S-VLDL-C,0.79 [0.77-0.81],3.879e-63,***,Cholesterol in Small VLDL
Cholines,0.79 [0.77-0.81],5.360e-70,***,Total-Cholines
VLDL-C,0.79 [0.77-0.81],3.433e-70,***,VLDL Cholesterol
XS-VLDL-C%,0.79 [0.77-0.81],7.406e-95,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
