Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.97 [1.76-2.21],2.411e-27,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.92 [1.72-2.14],8.449e-27,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.90 [1.73-2.10],3.000e-32,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.90 [1.74-2.08],2.482e-39,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.86 [1.61-2.16],2.635e-11,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,1.86 [1.70-2.03],1.352e-38,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.81 [1.66-1.97],5.967e-36,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.77 [1.62-1.95],3.422e-28,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.64 [1.50-1.80],4.104e-20,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.62 [1.48-1.78],1.067e-19,***,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-TG%,1.48 [1.35-1.62],9.954e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.47 [1.35-1.60],1.002e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.41 [1.26-1.57],3.693e-04,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,1.38 [1.23-1.54],0.002,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
MUFA%,1.36 [1.24-1.50],9.885e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.33 [1.20-1.48],0.016,*,Phospholipids to Total-Lipids in Medium LDL percentage
GlycA,1.32 [1.20-1.46],0.002,**,Glycoprotein Acetyls
L-HDL-C%,0.81 [0.75-0.87],0.006,**,Cholesterol to Total-Lipids in Large HDL percentage
Albumin,0.79 [0.72-0.86],0.031,*,Albumin
IDL-FC%,0.78 [0.72-0.85],5.943e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
