Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.48 [1.41-1.55],1.672e-57,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.38 [1.31-1.44],2.050e-35,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.37 [1.31-1.44],5.314e-36,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.37 [1.31-1.43],5.880e-39,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.36 [1.30-1.42],8.735e-37,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.36 [1.30-1.42],3.454e-37,***,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,1.28 [1.21-1.35],8.433e-13,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG%,1.24 [1.18-1.30],1.349e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC%,1.20 [1.15-1.26],1.572e-09,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Citrate,1.20 [1.14-1.25],1.260e-08,***,Citrate
M-LDL-PL%,1.19 [1.14-1.26],6.946e-07,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.19 [1.13-1.25],4.503e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-PL%,1.18 [1.12-1.24],1.388e-05,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Creatinine,1.16 [1.11-1.21],9.798e-05,***,Creatinine
S-LDL-TG%,1.15 [1.10-1.21],3.949e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
Tyr,1.15 [1.10-1.20],0.001,**,Tyrosine
Acetone,1.13 [1.09-1.18],9.907e-04,***,Acetone
M-VLDL-C%,0.90 [0.86-0.93],0.049,*,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.89 [0.86-0.93],0.005,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LA%,0.88 [0.84-0.92],0.006,**,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-C%,0.88 [0.84-0.92],0.002,**,Cholesterol to Total-Lipids in Small VLDL percentage
XL-HDL-CE%,0.88 [0.84-0.91],6.211e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
SFA%,0.88 [0.84-0.92],0.001,**,Saturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-FC%,0.87 [0.84-0.91],1.716e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
His,0.87 [0.83-0.92],0.004,**,Histidine
XL-HDL-C%,0.87 [0.83-0.91],2.939e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG,0.86 [0.82-0.90],8.339e-04,***,Triglycerides in Very Large HDL
L-LDL-TG,0.86 [0.82-0.90],2.667e-04,***,Triglycerides in Large LDL
M-VLDL-PL%,0.85 [0.82-0.89],6.123e-08,***,Phospholipids to Total-Lipids in Medium VLDL percentage
HDL-TG,0.85 [0.81-0.90],8.681e-05,***,Triglycerides in HDL
LDL-TG,0.85 [0.81-0.89],7.187e-06,***,Triglycerides in LDL
M-HDL-TG,0.85 [0.80-0.89],2.483e-05,***,Triglycerides in Medium HDL
Omega-3,0.85 [0.80-0.89],1.565e-05,***,Omega-3 Fatty Acids
M-LDL-TG,0.84 [0.80-0.88],9.134e-07,***,Triglycerides in Medium LDL
S-HDL-TG,0.84 [0.80-0.88],4.155e-06,***,Triglycerides in Small HDL
L-LDL-FC%,0.84 [0.80-0.87],2.360e-11,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-CE,0.83 [0.79-0.88],5.430e-06,***,Cholesteryl Esters in Medium HDL
GlycA,0.83 [0.79-0.87],7.500e-09,***,Glycoprotein Acetyls
XXL-VLDL-PL,0.82 [0.78-0.87],8.135e-09,***,Phospholipids in Chylomicrons and Extremely Large VLDL
HDL-CE,0.82 [0.78-0.87],4.163e-06,***,Cholesteryl Esters in HDL
