Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.60 [1.56-1.65],1.520e-252,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.59 [1.55-1.63],5.993e-250,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.59 [1.55-1.63],1.953e-294,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.54 [1.51-1.58],8.819e-298,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.50 [1.45-1.55],1.858e-114,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,1.49 [1.46-1.52],5.711e-259,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.47 [1.44-1.50],7.881e-242,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.38 [1.35-1.42],2.739e-152,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.37 [1.34-1.40],2.959e-173,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.33 [1.30-1.36],1.580e-121,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.31 [1.28-1.34],2.782e-112,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.30 [1.26-1.34],2.969e-71,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,1.30 [1.26-1.34],2.572e-64,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,1.28 [1.25-1.31],6.338e-84,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.19 [1.16-1.22],2.283e-35,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.18 [1.15-1.21],3.114e-32,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.17 [1.14-1.20],2.152e-32,***,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.16 [1.14-1.19],3.842e-30,***,Creatinine
XL-HDL-FC%,1.15 [1.12-1.17],5.036e-20,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.13 [1.11-1.16],1.560e-18,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,1.12 [1.09-1.14],2.355e-17,***,Glucose-lactate
Omega-3%,1.11 [1.09-1.14],2.371e-13,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,1.10 [1.08-1.13],1.475e-11,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Glu,1.09 [1.07-1.12],1.987e-09,***,Glucose
GlycA,1.09 [1.06-1.11],3.233e-06,***,Glycoprotein Acetyls
XXL-VLDL-FC%,1.08 [1.05-1.11],9.844e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL,0.93 [0.91-0.96],0.020,*,Phospholipids in Medium HDL
Omega-6%,0.93 [0.91-0.95],1.061e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
HDL-TG,0.92 [0.90-0.95],1.124e-04,***,Triglycerides in HDL
M-HDL-CE,0.92 [0.90-0.95],0.002,**,Cholesteryl Esters in Medium HDL
Omega-3,0.92 [0.90-0.95],1.079e-04,***,Omega-3 Fatty Acids
His,0.92 [0.90-0.95],8.040e-06,***,Histidine
XXL-VLDL-C%,0.92 [0.90-0.95],1.343e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA/MUFA,0.92 [0.90-0.94],2.010e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
SFA%,0.92 [0.90-0.94],2.051e-08,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL,0.92 [0.90-0.94],5.174e-07,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,0.92 [0.90-0.94],9.636e-08,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-HDL-L,0.92 [0.89-0.94],4.015e-06,***,Total-Lipids in Medium HDL
XXL-VLDL-P,0.91 [0.89-0.93],4.455e-09,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
DHA,0.91 [0.89-0.93],2.413e-08,***,Docosahexaenoic Acid
M-HDL-C,0.91 [0.88-0.93],2.147e-07,***,Cholesterol in Medium HDL
XS-VLDL-TG,0.91 [0.88-0.93],6.780e-10,***,Triglycerides in Very Small VLDL
XXL-VLDL-L,0.90 [0.88-0.92],1.122e-11,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,0.90 [0.87-0.92],9.581e-13,***,Triglycerides in Small VLDL
XL-VLDL-TG,0.90 [0.87-0.92],1.983e-13,***,Triglycerides in Very Large VLDL
XXL-VLDL-FC,0.90 [0.87-0.92],1.020e-13,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-size,0.89 [0.86-0.92],2.214e-07,***,Average Diameter for HDL Particles
L-HDL-TG,0.89 [0.87-0.92],9.477e-12,***,Triglycerides in Large HDL
S-LDL-FC%,0.89 [0.87-0.91],1.583e-22,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-P,0.89 [0.86-0.91],7.039e-12,***,Concentration of Medium HDL Particles
Omega-6/Omega-3,0.88 [0.86-0.91],2.284e-18,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-C%,0.88 [0.86-0.90],2.843e-21,***,Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-CE%,0.88 [0.86-0.89],4.111e-33,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-PL,0.87 [0.85-0.89],5.337e-23,***,Phospholipids in Small HDL
L-HDL-PL,0.87 [0.84-0.90],3.152e-11,***,Phospholipids in Large HDL
M-LDL-FC%,0.87 [0.85-0.89],1.452e-29,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
