Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.23 [1.21-1.25],1.196e-134,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.22 [1.20-1.24],4.548e-122,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.21 [1.19-1.23],1.843e-120,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.20 [1.18-1.22],3.834e-100,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA%,1.17 [1.15-1.19],1.434e-70,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.17 [1.15-1.19],2.608e-73,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
GlycA,1.16 [1.14-1.18],1.979e-67,***,Glycoprotein Acetyls
IDL-PL%,1.16 [1.14-1.17],4.785e-67,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.15 [1.13-1.17],1.633e-57,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.15 [1.13-1.17],1.690e-62,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.15 [1.13-1.17],2.895e-53,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.14 [1.12-1.16],1.776e-45,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.11 [1.09-1.13],2.205e-31,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.11 [1.09-1.12],8.822e-27,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.10 [1.08-1.12],3.227e-21,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-PL%,1.09 [1.07-1.11],1.406e-20,***,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.09 [1.07-1.11],4.069e-21,***,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.08 [1.06-1.10],3.432e-15,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
