Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,"1.200 [1.179,1.221]",0.000e+00,***,Glucose-lactate
Glu,"1.061 [1.040,1.083]",0.000e+00,***,Glucose
IDL-TG%,"0.735 [0.713,0.757]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,"0.731 [0.709,0.754]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
GlycA,"0.706 [0.683,0.728]",0.000e+00,***,Glycoprotein Acetyls
L-LDL-TG%,"0.678 [0.656,0.701]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,"0.644 [0.621,0.667]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,"0.616 [0.593,0.639]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,"0.615 [0.593,0.636]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,"0.602 [0.580,0.624]",0.000e+00,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,"0.530 [0.508,0.552]",0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,"0.526 [0.504,0.548]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,"0.524 [0.501,0.547]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,"0.479 [0.458,0.501]",0.000e+00,***,Spectrometer-corrected alanine
XL-VLDL-TG%,"0.463 [0.441,0.486]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
TG/PG,"0.460 [0.437,0.484]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,"0.445 [0.422,0.468]",7.337e-303,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,"0.445 [0.422,0.469]",1.606e-296,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,"0.445 [0.420,0.470]",3.477e-255,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,"0.403 [0.380,0.426]",8.426e-255,***,Triglycerides to Total-Lipids in Small HDL percentage
Ala,"0.402 [0.380,0.424]",1.807e-276,***,Alanine
Val,"0.339 [0.316,0.361]",8.439e-183,***,Valine
