Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
SM,"0.422 [0.341,0.504]",6.170e-19,***,Sphingomyelins
Total-CE,"0.400 [0.321,0.479]",9.815e-18,***,Total-Esterified Cholesterol
Total-C,"0.387 [0.308,0.466]",1.525e-16,***,Total-Cholesterol
Total-P,"0.383 [0.301,0.464]",7.741e-15,***,Total-Concentration of Lipoprotein Particles
L-LDL-FC,"0.379 [0.302,0.457]",2.399e-16,***,Free Cholesterol in Large LDL
IDL-CE,"0.370 [0.291,0.449]",9.741e-15,***,Cholesteryl Esters in IDL
LDL-FC,"0.369 [0.292,0.446]",1.400e-15,***,Free Cholesterol in LDL
IDL-C,"0.368 [0.289,0.447]",1.486e-14,***,Cholesterol in IDL
L-LDL-C,"0.362 [0.285,0.439]",9.055e-15,***,Cholesterol in Large LDL
L-LDL-PL,"0.361 [0.285,0.438]",7.707e-15,***,Phospholipids in Large LDL
L-LDL-L,"0.357 [0.280,0.434]",2.865e-14,***,Total-Lipids in Large LDL
Clinical LDL-C,"0.356 [0.279,0.433]",2.385e-14,***,Clinical LDL Cholesterol
IDL-L,"0.353 [0.274,0.432]",3.921e-13,***,Total-Lipids in IDL
HDL-P,"0.353 [0.271,0.435]",5.389e-12,***,Concentration of HDL Particles
L-LDL-CE,"0.352 [0.275,0.429]",8.600e-14,***,Cholesteryl Esters in Large LDL
M-LDL-FC,"0.351 [0.274,0.427]",5.955e-14,***,Free Cholesterol in Medium LDL
Total-FC,"0.349 [0.271,0.427]",4.990e-13,***,Total-Free Cholesterol
S-LDL-C%,"0.348 [0.271,0.426]",4.000e-13,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-FC,"0.347 [0.268,0.426]",1.303e-12,***,Free Cholesterol in IDL
LDL-C,"0.347 [0.270,0.423]",1.973e-13,***,LDL Cholesterol
Total-PL,"0.345 [0.264,0.425]",1.111e-11,***,Total-Phospholipids in Lipoprotein Particles
Cholines,"0.342 [0.260,0.423]",6.409e-11,***,Total-Cholines
LDL-PL,"0.340 [0.263,0.416]",8.185e-13,***,Phospholipids in LDL
LDL-L,"0.339 [0.262,0.415]",1.196e-12,***,Total-Lipids in LDL
S-HDL-C,"0.338 [0.261,0.415]",1.712e-12,***,Cholesterol in Small HDL
LDL-CE,"0.334 [0.257,0.411]",3.222e-12,***,Cholesteryl Esters in LDL
S-HDL-CE,"0.331 [0.254,0.408]",6.465e-12,***,Cholesteryl Esters in Small HDL
S-HDL-P,"0.331 [0.254,0.408]",8.027e-12,***,Concentration of Small HDL Particles
IDL-PL,"0.331 [0.252,0.410]",5.355e-11,***,Phospholipids in IDL
M-HDL-FC%,"0.329 [0.241,0.416]",5.215e-08,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Non-HDL-C,"0.326 [0.249,0.403]",2.330e-11,***,Total-Cholesterol Minus HDL-C
S-VLDL-FC%,"0.326 [0.245,0.406]",4.915e-10,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
HDL-C,"0.325 [0.238,0.413]",8.672e-08,***,HDL Cholesterol
S-LDL-FC,"0.324 [0.248,0.401]",1.868e-11,***,Free Cholesterol in Small LDL
HDL-CE,"0.324 [0.237,0.412]",8.430e-08,***,Cholesteryl Esters in HDL
S-VLDL-PL%,"0.317 [0.237,0.398]",2.160e-09,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-FC,"0.317 [0.239,0.395]",4.689e-10,***,Free Cholesterol in Small HDL
Phosphoglyc,"0.313 [0.232,0.395]",1.053e-08,***,Phosphoglycerides
M-LDL-C,"0.312 [0.236,0.389]",3.028e-10,***,Cholesterol in Medium LDL
M-LDL-PL,"0.312 [0.235,0.388]",3.385e-10,***,Phospholipids in Medium LDL
HDL-FC,"0.309 [0.221,0.397]",1.204e-06,***,Free Cholesterol in HDL
PC,"0.308 [0.226,0.390]",5.068e-08,***,Phosphatidylcholines
M-LDL-L,"0.306 [0.229,0.383]",1.118e-09,***,Total-Lipids in Medium LDL
Total-L,"0.305 [0.228,0.383]",3.553e-09,***,Total-Lipids in Lipoprotein Particles
L-LDL-C%,"0.305 [0.224,0.386]",3.118e-08,***,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C,"0.302 [0.226,0.379]",1.988e-09,***,Cholesterol in Small LDL
ApoA1,"0.302 [0.218,0.387]",4.910e-07,***,Apolipoprotein A1
IDL-C%,"0.298 [0.219,0.377]",3.168e-08,***,Cholesterol to Total-Lipids in IDL percentage
