Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.583 [0.479,0.686]",9.704e-23,***,Creatinine
SFA,"0.527 [0.437,0.616]",2.550e-25,***,Saturated Fatty Acids
Total-PL,"0.518 [0.426,0.610]",6.925e-23,***,Total-Phospholipids in Lipoprotein Particles
SFA%,"0.515 [0.426,0.605]",4.612e-24,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Phosphoglyc,"0.514 [0.421,0.607]",6.676e-22,***,Phosphoglycerides
PC,"0.511 [0.417,0.605]",4.559e-21,***,Phosphatidylcholines
Cholines,"0.499 [0.405,0.593]",3.789e-20,***,Total-Cholines
Total-L,"0.486 [0.396,0.575]",3.266e-21,***,Total-Lipids in Lipoprotein Particles
XS-VLDL-L,"0.461 [0.371,0.551]",2.390e-18,***,Total-Lipids in Very Small VLDL
SM,"0.456 [0.362,0.549]",3.208e-16,***,Sphingomyelins
M-HDL-TG,"0.451 [0.362,0.541]",1.165e-17,***,Triglycerides in Medium HDL
Total-FA,"0.451 [0.362,0.541]",1.080e-17,***,Total-Fatty Acids
S-HDL-FC,"0.445 [0.355,0.535]",5.861e-17,***,Free Cholesterol in Small HDL
XS-VLDL-C,"0.444 [0.353,0.535]",2.405e-16,***,Cholesterol in Very Small VLDL
XS-VLDL-CE,"0.441 [0.350,0.533]",8.175e-16,***,Cholesteryl Esters in Very Small VLDL
XS-VLDL-P,"0.438 [0.349,0.528]",1.955e-16,***,Concentration of Very Small VLDL Particles
IDL-L,"0.437 [0.346,0.528]",9.960e-16,***,Total-Lipids in IDL
XS-VLDL-FC,"0.436 [0.346,0.526]",5.053e-16,***,Free Cholesterol in Very Small VLDL
HDL-TG,"0.436 [0.346,0.525]",3.088e-16,***,Triglycerides in HDL
S-HDL-PL,"0.434 [0.345,0.524]",3.928e-16,***,Phospholipids in Small HDL
Remnant-C,"0.430 [0.341,0.519]",4.311e-16,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-CE,"0.430 [0.339,0.521]",4.674e-15,***,Cholesteryl Esters in IDL
MUFA,"0.428 [0.338,0.519]",4.086e-15,***,Monounsaturated Fatty Acids
Total-FC,"0.428 [0.339,0.518]",2.077e-15,***,Total-Free Cholesterol
XS-VLDL-PL,"0.427 [0.337,0.516]",2.693e-15,***,Phospholipids in Very Small VLDL
Total-C,"0.425 [0.334,0.516]",8.893e-15,***,Total-Cholesterol
Total-CE,"0.421 [0.330,0.512]",2.724e-14,***,Total-Esterified Cholesterol
S-HDL-L,"0.417 [0.328,0.506]",1.024e-14,***,Total-Lipids in Small HDL
IDL-C,"0.415 [0.324,0.506]",8.473e-14,***,Cholesterol in IDL
IDL-PL,"0.411 [0.320,0.502]",1.863e-13,***,Phospholipids in IDL
IDL-TG,"0.406 [0.316,0.496]",2.074e-13,***,Triglycerides in IDL
VLDL-P,"0.404 [0.315,0.492]",1.143e-13,***,Concentration of VLDL Particles
Non-HDL-C,"0.400 [0.311,0.488]",1.745e-13,***,Total-Cholesterol Minus HDL-C
L-HDL-TG,"0.396 [0.304,0.487]",5.020e-12,***,Triglycerides in Large HDL
VLDL-L,"0.394 [0.304,0.485]",2.986e-12,***,Total-Lipids in VLDL
L-LDL-TG,"0.392 [0.302,0.482]",2.644e-12,***,Triglycerides in Large LDL
VLDL-C,"0.392 [0.304,0.481]",8.023e-13,***,VLDL Cholesterol
Total-P,"0.391 [0.298,0.485]",5.471e-11,***,Total-Concentration of Lipoprotein Particles
VLDL-PL,"0.390 [0.300,0.479]",3.506e-12,***,Phospholipids in VLDL
S-HDL-TG,"0.390 [0.297,0.482]",2.729e-11,***,Triglycerides in Small HDL
VLDL-FC,"0.387 [0.298,0.476]",3.772e-12,***,Free Cholesterol in VLDL
M-VLDL-L,"0.387 [0.298,0.475]",2.723e-12,***,Total-Lipids in Medium VLDL
VLDL-CE,"0.385 [0.297,0.474]",2.460e-12,***,Cholesteryl Esters in VLDL
S-VLDL-L,"0.385 [0.296,0.475]",5.136e-12,***,Total-Lipids in Small VLDL
M-VLDL-PL,"0.380 [0.292,0.468]",6.253e-12,***,Phospholipids in Medium VLDL
IDL-P,"0.379 [0.290,0.468]",1.592e-11,***,Concentration of IDL Particles
Total-TG,"0.378 [0.286,0.470]",1.561e-10,***,Total-Triglycerides
XS-VLDL-TG,"0.377 [0.287,0.467]",5.186e-11,***,Triglycerides in Very Small VLDL
LDL-TG,"0.376 [0.286,0.466]",6.407e-11,***,Triglycerides in LDL
L-LDL-L,"0.375 [0.286,0.464]",2.506e-11,***,Total-Lipids in Large LDL
S-VLDL-PL,"0.372 [0.283,0.460]",3.597e-11,***,Phospholipids in Small VLDL
L-LDL-PL,"0.371 [0.283,0.460]",4.855e-11,***,Phospholipids in Large LDL
M-LDL-CE,"0.370 [0.282,0.458]",4.336e-11,***,Cholesteryl Esters in Medium LDL
LDL-L,"0.369 [0.281,0.457]",5.032e-11,***,Total-Lipids in LDL
LDL-CE,"0.369 [0.281,0.457]",5.077e-11,***,Cholesteryl Esters in LDL
M-VLDL-FC,"0.366 [0.278,0.454]",8.300e-11,***,Free Cholesterol in Medium VLDL
M-VLDL-P,"0.366 [0.277,0.454]",1.058e-10,***,Concentration of Medium VLDL Particles
L-LDL-CE,"0.363 [0.275,0.452]",2.113e-10,***,Cholesteryl Esters in Large LDL
L-VLDL-CE,"0.362 [0.272,0.451]",4.611e-10,***,Cholesteryl Esters in Large VLDL
ApoB,"0.361 [0.273,0.449]",2.007e-10,***,Apolipoprotein B
IDL-FC,"0.361 [0.270,0.452]",1.488e-09,***,Free Cholesterol in IDL
S-VLDL-P,"0.361 [0.272,0.450]",5.059e-10,***,Concentration of Small VLDL Particles
M-LDL-L,"0.360 [0.272,0.448]",2.470e-10,***,Total-Lipids in Medium LDL
L-LDL-C,"0.359 [0.270,0.447]",5.481e-10,***,Cholesterol in Large LDL
LDL-C,"0.358 [0.270,0.446]",4.066e-10,***,LDL Cholesterol
S-VLDL-C,"0.357 [0.269,0.445]",5.099e-10,***,Cholesterol in Small VLDL
L-VLDL-C,"0.356 [0.266,0.447]",2.862e-09,***,Cholesterol in Large VLDL
M-VLDL-TG,"0.356 [0.265,0.446]",3.406e-09,***,Triglycerides in Medium VLDL
LDL-PL,"0.356 [0.268,0.444]",5.486e-10,***,Phospholipids in LDL
M-HDL-PL,"0.355 [0.260,0.449]",3.978e-08,***,Phospholipids in Medium HDL
M-LDL-C,"0.355 [0.267,0.442]",6.162e-10,***,Cholesterol in Medium LDL
S-VLDL-FC,"0.354 [0.266,0.442]",6.893e-10,***,Free Cholesterol in Small VLDL
S-VLDL-CE,"0.354 [0.265,0.442]",1.035e-09,***,Cholesteryl Esters in Small VLDL
Glu,"0.349 [0.260,0.439]",4.774e-09,***,Glucose
Clinical LDL-C,"0.348 [0.260,0.437]",2.505e-09,***,Clinical LDL Cholesterol
L-VLDL-L,"0.348 [0.256,0.440]",2.449e-08,***,Total-Lipids in Large VLDL
XL-HDL-TG,"0.348 [0.259,0.437]",4.244e-09,***,Triglycerides in Very Large HDL
VLDL-TG,"0.347 [0.255,0.440]",3.828e-08,***,Triglycerides in VLDL
HDL-P,"0.346 [0.253,0.440]",1.067e-07,***,Concentration of HDL Particles
HDL-PL,"0.346 [0.248,0.444]",1.158e-06,***,Phospholipids in HDL
ApoA1,"0.344 [0.247,0.441]",7.990e-07,***,Apolipoprotein A1
S-HDL-P,"0.342 [0.254,0.431]",7.367e-09,***,Concentration of Small HDL Particles
S-LDL-CE,"0.341 [0.253,0.429]",6.884e-09,***,Cholesteryl Esters in Small LDL
XL-VLDL-CE,"0.341 [0.251,0.431]",2.738e-08,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-PL,"0.341 [0.249,0.433]",9.489e-08,***,Phospholipids in Large VLDL
XL-VLDL-C,"0.341 [0.250,0.432]",4.970e-08,***,Cholesterol in Very Large VLDL
M-LDL-PL,"0.340 [0.252,0.428]",7.579e-09,***,Phospholipids in Medium LDL
M-LDL-TG,"0.340 [0.250,0.430]",3.587e-08,***,Triglycerides in Medium LDL
L-VLDL-FC,"0.339 [0.248,0.431]",1.014e-07,***,Free Cholesterol in Large VLDL
S-VLDL-TG,"0.337 [0.247,0.428]",6.591e-08,***,Triglycerides in Small VLDL
L-VLDL-P,"0.336 [0.244,0.428]",1.663e-07,***,Concentration of Large VLDL Particles
XL-VLDL-L,"0.335 [0.243,0.428]",3.340e-07,***,Total-Lipids in Very Large VLDL
L-LDL-FC,"0.333 [0.244,0.423]",6.445e-08,***,Free Cholesterol in Large LDL
M-HDL-L,"0.332 [0.237,0.428]",1.922e-06,***,Total-Lipids in Medium HDL
S-LDL-P,"0.330 [0.242,0.418]",4.332e-08,***,Concentration of Small LDL Particles
LDL-P,"0.330 [0.242,0.418]",4.106e-08,***,Concentration of LDL Particles
M-HDL-FC,"0.330 [0.232,0.427]",7.438e-06,***,Free Cholesterol in Medium HDL
XL-VLDL-P,"0.328 [0.235,0.420]",9.327e-07,***,Concentration of Very Large VLDL Particles
XL-VLDL-FC,"0.327 [0.235,0.419]",6.930e-07,***,Free Cholesterol in Very Large VLDL
M-LDL-P,"0.327 [0.239,0.415]",8.148e-08,***,Concentration of Medium LDL Particles
XL-VLDL-PL,"0.326 [0.233,0.418]",1.101e-06,***,Phospholipids in Very Large VLDL
Gln,"0.325 [0.236,0.415]",2.195e-07,***,Glutamine
L-VLDL-TG,"0.324 [0.232,0.416]",1.221e-06,***,Triglycerides in Large VLDL
M-VLDL-C,"0.322 [0.234,0.411]",1.917e-07,***,Cholesterol in Medium VLDL
HDL-L,"0.322 [0.223,0.421]",5.004e-05,***,Total-Lipids in HDL
PUFA,"0.320 [0.230,0.410]",8.908e-07,***,Polyunsaturated Fatty Acids
S-LDL-L,"0.320 [0.232,0.408]",2.338e-07,***,Total-Lipids in Small LDL
L-LDL-P,"0.319 [0.231,0.407]",2.870e-07,***,Concentration of Large LDL Particles
XL-VLDL-TG,"0.319 [0.225,0.412]",4.940e-06,***,Triglycerides in Very Large VLDL
M-HDL-TG%,"0.319 [0.226,0.411]",4.105e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-CE%,"0.318 [0.230,0.407]",4.765e-07,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-C,"0.318 [0.230,0.406]",3.130e-07,***,Cholesterol in Small LDL
HDL-FC,"0.317 [0.216,0.418]",1.654e-04,***,Free Cholesterol in HDL
S-LDL-TG,"0.317 [0.226,0.407]",1.791e-06,***,Triglycerides in Small LDL
Omega-6,"0.316 [0.226,0.406]",1.170e-06,***,Omega-6 Fatty Acids
S-HDL-C,"0.315 [0.227,0.404]",6.611e-07,***,Cholesterol in Small HDL
M-LDL-CE%,"0.314 [0.225,0.403]",1.174e-06,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LDL-FC,"0.314 [0.225,0.403]",9.264e-07,***,Free Cholesterol in LDL
M-HDL-P,"0.306 [0.210,0.403]",9.169e-05,***,Concentration of Medium HDL Particles
M-LDL-FC,"0.291 [0.203,0.379]",2.102e-05,***,Free Cholesterol in Medium LDL
L-HDL-TG%,"0.285 [0.190,0.379]",8.228e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-PL,"0.276 [0.188,0.364]",1.663e-04,***,Phospholipids in Small LDL
M-HDL-FC%,"0.276 [0.175,0.377]",0.019,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-CE,"0.274 [0.185,0.363]",3.805e-04,***,Cholesteryl Esters in Medium VLDL
MUFA%,"0.273 [0.177,0.369]",0.006,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE,"0.269 [0.177,0.362]",0.002,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,"0.260 [0.168,0.353]",0.008,**,Cholesterol in Chylomicrons and Extremely Large VLDL
