Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"79.050 [70.943,87.158]",2.133e-75,***,Creatinine
XL-HDL-FC%,"66.109 [57.919,74.299]",1.032e-50,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"49.629 [41.405,57.852]",7.921e-27,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"43.428 [35.513,51.344]",1.518e-21,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"43.297 [35.187,51.406]",3.285e-20,***,Average Diameter for VLDL Particles
ApoB/ApoA1,"39.468 [31.423,47.512]",1.722e-16,***,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,"36.379 [28.493,44.266]",3.819e-14,***,Leucine
S-HDL-TG%,"35.789 [27.637,43.942]",1.857e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,"34.908 [26.728,43.088]",1.457e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,"34.593 [26.105,43.081]",3.279e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,"34.457 [26.414,42.500]",1.105e-11,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"33.244 [25.078,41.411]",3.522e-10,***,Valine
XL-HDL-TG%,"33.055 [24.774,41.337]",1.222e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,"29.866 [21.646,38.086]",2.503e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Gln,"28.964 [20.968,36.959]",2.930e-07,***,Glutamine
M-HDL-TG%,"27.549 [19.454,35.644]",5.957e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,"27.538 [19.288,35.787]",1.408e-05,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"27.242 [19.027,35.457]",1.875e-05,***,Total-Lipids in Very Large VLDL
L-VLDL-FC,"27.134 [18.992,35.277]",1.515e-05,***,Free Cholesterol in Large VLDL
L-VLDL-PL,"27.069 [18.901,35.237]",1.927e-05,***,Phospholipids in Large VLDL
L-VLDL-TG,"27.062 [18.935,35.189]",1.566e-05,***,Triglycerides in Large VLDL
L-VLDL-L,"26.870 [18.753,34.986]",2.017e-05,***,Total-Lipids in Large VLDL
XL-VLDL-P,"26.708 [18.478,34.938]",4.665e-05,***,Concentration of Very Large VLDL Particles
L-VLDL-P,"26.284 [18.127,34.441]",6.240e-05,***,Concentration of Large VLDL Particles
XL-VLDL-PL,"26.189 [17.969,34.409]",9.852e-05,***,Phospholipids in Very Large VLDL
Ile,"25.263 [17.329,33.196]",1.007e-04,***,Isoleucine
XL-VLDL-FC,"24.720 [16.520,32.920]",7.983e-04,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-TG,"24.478 [16.199,32.758]",0.002,**,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"24.300 [16.035,32.566]",0.002,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,"23.711 [15.532,31.891]",0.003,**,Triglycerides in VLDL
L-VLDL-PL%,"23.607 [15.765,31.450]",8.405e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-C,"23.564 [15.419,31.708]",0.003,**,Cholesterol in Very Large VLDL
XS-VLDL-PL%,"23.373 [15.234,31.512]",0.004,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-CE%,"23.322 [15.297,31.348]",0.003,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XXL-VLDL-CE,"23.301 [15.077,31.526]",0.006,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-C,"23.105 [15.024,31.185]",0.005,**,Cholesterol in Large VLDL
XS-VLDL-TG%,"22.920 [14.662,31.178]",0.012,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
His,"22.597 [14.864,30.330]",0.002,**,Histidine
XXL-VLDL-C,"21.983 [13.740,30.226]",0.040,*,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-CE,"21.599 [13.501,29.698]",0.039,*,Cholesteryl Esters in Very Large VLDL
XL-VLDL-TG%,"20.721 [12.917,28.526]",0.045,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-FC,"-21.688 [-29.796,-13.579]",0.036,*,Free Cholesterol in Large LDL
S-VLDL-PL%,"-21.896 [-30.154,-13.637]",0.047,*,Phospholipids to Total-Lipids in Small VLDL percentage
XL-VLDL-FC%,"-22.490 [-30.441,-14.539]",0.007,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Citrate,"-22.647 [-30.725,-14.570]",0.009,**,Citrate
