Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.286 [0.255,0.317]",9.033e-68,***,Creatinine
XL-HDL-FC,"0.241 [0.212,0.269]",5.537e-55,***,Free Cholesterol in Very Large HDL
Gly,"0.172 [0.144,0.200]",1.475e-27,***,Glycine
SFA%,"0.169 [0.142,0.195]",5.228e-30,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,"0.168 [0.139,0.197]",4.068e-25,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,"0.166 [0.140,0.193]",1.873e-29,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-FC%,"0.166 [0.135,0.196]",2.048e-20,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"0.162 [0.134,0.190]",2.988e-24,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-PL,"0.154 [0.123,0.184]",5.627e-18,***,Phospholipids in Very Large HDL
XL-HDL-L,"0.141 [0.110,0.171]",2.069e-14,***,Total-Lipids in Very Large HDL
XL-HDL-P,"0.133 [0.103,0.163]",9.440e-13,***,Concentration of Very Large HDL Particles
M-HDL-TG%,"0.129 [0.101,0.157]",1.162e-14,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-C,"0.128 [0.098,0.158]",2.083e-11,***,Cholesterol in Very Large HDL
Acetate,"0.128 [0.101,0.154]",4.706e-16,***,Acetate
XXL-VLDL-TG%,"0.122 [0.095,0.148]",6.150e-14,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Tyr,"0.116 [0.090,0.143]",5.557e-12,***,Tyrosine
S-HDL-FC%,"0.111 [0.083,0.139]",9.032e-10,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-FC%,"0.107 [0.080,0.135]",5.749e-09,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,"0.104 [0.076,0.131]",7.538e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Val,"0.103 [0.076,0.131]",6.245e-08,***,Valine
S-HDL-TG%,"0.101 [0.073,0.129]",3.594e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
Citrate,"0.095 [0.068,0.122]",1.030e-06,***,Citrate
XL-HDL-CE,"0.093 [0.062,0.123]",5.771e-04,***,Cholesteryl Esters in Very Large HDL
S-VLDL-CE%,"0.092 [0.066,0.119]",2.157e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-PL%,"0.092 [0.066,0.118]",1.243e-06,***,Phospholipids to Total-Lipids in IDL percentage
IDL-FC%,"0.088 [0.062,0.115]",1.644e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
Albumin,"0.083 [0.056,0.110]",3.668e-04,***,Albumin
