Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"47.451 [44.295,50.607]",7.526e-182,***,Creatinine
XL-HDL-FC%,"37.154 [33.949,40.359]",1.228e-107,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"28.681 [25.456,31.907]",3.188e-62,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"24.876 [21.693,28.060]",2.514e-47,***,Average Diameter for VLDL Particles
XL-HDL-C%,"22.976 [19.866,26.085]",5.855e-42,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"21.678 [18.466,24.891]",1.990e-34,***,Triglycerides to Total-Lipids in Large HDL percentage
Leu,"21.540 [18.443,24.637]",8.868e-37,***,Leucine
M-HDL-PL%,"21.495 [18.161,24.829]",4.061e-31,***,Phospholipids to Total-Lipids in Medium HDL percentage
ApoB/ApoA1,"21.353 [18.192,24.514]",1.649e-34,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-TG%,"20.604 [17.401,23.807]",5.769e-31,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,"20.442 [17.189,23.695]",2.204e-29,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Total-BCAA,"20.027 [16.867,23.187]",5.978e-30,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"19.059 [15.849,22.268]",7.325e-26,***,Valine
M-VLDL-TG%,"17.067 [13.835,20.299]",1.070e-19,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG,"17.060 [13.817,20.303]",1.624e-19,***,Triglycerides in Very Large VLDL
XL-VLDL-P,"16.678 [13.443,19.913]",1.356e-18,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,"16.672 [13.443,19.902]",1.174e-18,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,"16.476 [13.281,19.670]",1.316e-18,***,Triglycerides in Large VLDL
L-VLDL-PL,"16.463 [13.252,19.674]",2.385e-18,***,Phospholipids in Large VLDL
L-VLDL-FC,"16.345 [13.143,19.546]",3.606e-18,***,Free Cholesterol in Large VLDL
M-HDL-TG%,"16.332 [13.149,19.514]",2.166e-18,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-PL,"16.242 [13.011,19.474]",1.716e-17,***,Phospholipids in Very Large VLDL
L-VLDL-L,"16.086 [12.895,19.277]",1.289e-17,***,Total-Lipids in Large VLDL
L-VLDL-P,"16.028 [12.821,19.235]",2.966e-17,***,Concentration of Large VLDL Particles
XS-VLDL-PL%,"15.894 [12.694,19.093]",5.313e-17,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-TG,"15.697 [12.442,18.952]",8.350e-16,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"15.509 [12.260,18.759]",2.088e-15,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
Gln,"15.373 [12.229,18.518]",2.388e-16,***,Glutamine
XL-VLDL-FC,"15.312 [12.087,18.536]",3.239e-15,***,Free Cholesterol in Very Large VLDL
XS-VLDL-TG%,"14.955 [11.708,18.202]",4.320e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE,"14.735 [11.501,17.969]",1.041e-13,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"14.723 [11.458,17.988]",2.374e-13,***,Phospholipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,"14.643 [11.427,17.860]",1.109e-13,***,Triglycerides in VLDL
XXL-VLDL-P,"14.603 [11.337,17.869]",4.614e-13,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-C,"14.200 [10.958,17.441]",2.188e-12,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-C,"14.193 [10.990,17.397]",9.197e-13,***,Cholesterol in Very Large VLDL
Ile,"14.011 [10.890,17.131]",3.315e-13,***,Isoleucine
L-VLDL-C,"13.586 [10.408,16.764]",1.288e-11,***,Cholesterol in Large VLDL
XXL-VLDL-FC,"13.224 [9.968,16.479]",4.069e-10,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,"12.826 [9.644,16.008]",6.633e-10,***,Triglycerides in Medium VLDL
XL-VLDL-CE,"12.651 [9.466,15.837]",1.670e-09,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-PL%,"12.530 [9.445,15.615]",4.102e-10,***,Phospholipids to Total-Lipids in Large VLDL percentage
