Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-BCAA,"0.002 [-0.000,0.003]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,"0.002 [-0.000,0.003]",1.000,,Isoleucine
Leu,"0.001 [-0.001,0.003]",1.000,,Leucine
M-VLDL-FC%,"0.000 [-0.002,0.002]",1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Tyr,"0.000 [-0.002,0.002]",1.000,,Tyrosine
Omega-3%,"-0.000 [-0.002,0.002]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,"-0.000 [-0.002,0.002]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,"-0.000 [-0.002,0.001]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,"-0.000 [-0.002,0.001]",1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"-0.001 [-0.002,0.001]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
