Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.115 [0.107,0.122]",1.445e-212,***,Creatinine
XL-HDL-FC%,"0.104 [0.097,0.112]",9.849e-162,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"0.088 [0.081,0.096]",5.906e-116,***,Triglycerides to Phosphoglycerides ratio
Val,"0.078 [0.071,0.085]",2.352e-91,***,Valine
M-HDL-PL%,"0.077 [0.070,0.085]",5.996e-86,***,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,"0.072 [0.065,0.079]",7.095e-79,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-TG%,"0.072 [0.064,0.079]",2.064e-75,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,"0.071 [0.064,0.079]",7.140e-76,***,Triglycerides to Total-Lipids in Large HDL percentage
VLDL-size,"0.066 [0.059,0.074]",6.763e-65,***,Average Diameter for VLDL Particles
Leu,"0.065 [0.058,0.072]",1.229e-64,***,Leucine
XL-HDL-TG%,"0.059 [0.052,0.066]",6.547e-50,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,"0.059 [0.052,0.066]",3.735e-50,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,"0.058 [0.051,0.065]",1.500e-49,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
ApoB/ApoA1,"0.056 [0.049,0.063]",1.048e-47,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-TG%,"0.055 [0.048,0.063]",5.753e-45,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Sc-ala,"0.055 [0.048,0.062]",1.476e-45,***,Spectrometer-corrected alanine
XS-VLDL-TG%,"0.055 [0.048,0.062]",3.637e-44,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Ile,"0.054 [0.046,0.061]",3.449e-43,***,Isoleucine
XL-HDL-C%,"0.050 [0.043,0.057]",2.422e-37,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Lactate,"0.049 [0.042,0.057]",1.109e-35,***,Lactate
Ala,"0.049 [0.042,0.057]",3.028e-35,***,Alanine
IDL-TG%,"0.049 [0.042,0.057]",9.790e-35,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG,"0.048 [0.041,0.055]",1.233e-32,***,Triglycerides in Very Large VLDL
XXL-VLDL-TG,"0.045 [0.038,0.052]",1.939e-28,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,"0.045 [0.038,0.052]",5.119e-28,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"0.045 [0.037,0.052]",1.019e-27,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,"0.044 [0.037,0.052]",8.875e-28,***,Triglycerides in Large VLDL
XL-VLDL-TG%,"0.044 [0.036,0.051]",3.443e-26,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-VLDL-PL%,"0.044 [0.036,0.051]",3.144e-25,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-PL,"0.043 [0.036,0.050]",1.528e-25,***,Phospholipids in Large VLDL
XXL-VLDL-L,"0.043 [0.036,0.050]",2.125e-25,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
