Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,"0.538 [0.536,0.541]",0.000e+00,***,Glucose-lactate
Glu,"0.497 [0.495,0.499]",0.000e+00,***,Glucose
Sc-ala,"0.085 [0.082,0.088]",0.000e+00,***,Spectrometer-corrected alanine
Ala,"0.074 [0.071,0.077]",0.000e+00,***,Alanine
L-HDL-PL%,"0.073 [0.070,0.077]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
Citrate,"0.071 [0.068,0.074]",0.000e+00,***,Citrate
XS-VLDL-TG%,"0.058 [0.055,0.062]",1.486e-242,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Ile,"0.056 [0.052,0.059]",4.574e-237,***,Isoleucine
M-VLDL-TG%,"0.055 [0.052,0.058]",2.818e-214,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-BCAA,"0.055 [0.051,0.058]",8.124e-217,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-TG%,"0.053 [0.050,0.057]",1.167e-210,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"0.052 [0.049,0.056]",2.685e-210,***,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,"0.052 [0.049,0.055]",1.181e-196,***,Leucine
Pyruvate,"0.052 [0.048,0.055]",3.564e-211,***,Pyruvate
IDL-TG%,"0.052 [0.048,0.055]",2.331e-193,***,Triglycerides to Total-Lipids in IDL percentage
Val,"0.051 [0.048,0.054]",9.859e-186,***,Valine
Phe,"0.048 [0.044,0.051]",2.179e-176,***,Phenylalanine
Lactate,"0.046 [0.043,0.049]",5.544e-164,***,Lactate
S-VLDL-TG%,"0.046 [0.043,0.049]",1.394e-157,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,"0.045 [0.042,0.048]",8.603e-147,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,"0.045 [0.042,0.048]",1.781e-149,***,Triglycerides to Total-Lipids in Small LDL percentage
Tyr,"0.037 [0.034,0.040]",2.603e-102,***,Tyrosine
MUFA%,"0.037 [0.033,0.040]",2.250e-88,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-TG%,"0.036 [0.033,0.039]",3.824e-101,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-HDL-PL,"0.033 [0.030,0.036]",6.081e-82,***,Phospholipids in Small HDL
M-HDL-PL,"0.033 [0.029,0.036]",6.084e-72,***,Phospholipids in Medium HDL
S-HDL-PL%,"0.031 [0.028,0.034]",1.072e-69,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-TG%,"0.030 [0.027,0.034]",8.105e-59,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-L,"0.029 [0.025,0.032]",8.734e-55,***,Total-Lipids in Medium HDL
S-HDL-L,"0.029 [0.026,0.032]",5.634e-63,***,Total-Lipids in Small HDL
GlycA,"0.027 [0.023,0.030]",1.909e-48,***,Glycoprotein Acetyls
Omega-3,"0.025 [0.022,0.028]",3.381e-44,***,Omega-3 Fatty Acids
M-HDL-P,"0.025 [0.021,0.028]",1.482e-38,***,Concentration of Medium HDL Particles
S-HDL-TG,"0.025 [0.021,0.028]",4.183e-41,***,Triglycerides in Small HDL
M-HDL-PL%,"0.024 [0.021,0.028]",6.321e-36,***,Phospholipids to Total-Lipids in Medium HDL percentage
Omega-3%,"0.024 [0.021,0.027]",2.185e-40,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE,"0.024 [0.020,0.027]",3.762e-34,***,Cholesteryl Esters in Medium HDL
M-HDL-TG,"0.023 [0.020,0.027]",2.659e-39,***,Triglycerides in Medium HDL
M-HDL-C,"0.023 [0.020,0.027]",8.820e-33,***,Cholesterol in Medium HDL
XS-VLDL-PL%,"0.023 [0.020,0.026]",9.687e-37,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
HDL-PL,"0.022 [0.019,0.026]",1.765e-29,***,Phospholipids in HDL
M-HDL-FC,"0.022 [0.018,0.025]",2.596e-27,***,Free Cholesterol in Medium HDL
M-LDL-PL%,"0.020 [0.017,0.024]",6.171e-30,***,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-TG,"0.020 [0.017,0.023]",1.553e-28,***,Triglycerides in HDL
VLDL-size,"0.020 [0.016,0.023]",9.939e-24,***,Average Diameter for VLDL Particles
