Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.033 [0.031,0.035]",4.242e-303,***,Creatinine
XL-HDL-FC,"0.020 [0.019,0.022]",1.015e-131,***,Free Cholesterol in Very Large HDL
L-HDL-TG%,"0.020 [0.018,0.021]",1.237e-132,***,Triglycerides to Total-Lipids in Large HDL percentage
SFA%,"0.020 [0.018,0.021]",1.170e-145,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC%,"0.018 [0.017,0.020]",1.053e-112,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-TG%,"0.017 [0.016,0.019]",6.779e-102,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-P,"0.017 [0.015,0.019]",5.975e-85,***,Concentration of Very Large HDL Particles
XL-HDL-TG,"0.017 [0.015,0.018]",5.109e-104,***,Triglycerides in Very Large HDL
M-HDL-PL%,"0.016 [0.015,0.018]",6.232e-86,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"0.016 [0.014,0.018]",8.621e-85,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-PL,"0.016 [0.014,0.017]",1.727e-70,***,Phospholipids in Very Large HDL
Leu,"0.016 [0.014,0.017]",4.503e-86,***,Leucine
Val,"0.016 [0.014,0.017]",4.609e-82,***,Valine
L-HDL-TG,"0.015 [0.014,0.017]",1.638e-83,***,Triglycerides in Large HDL
TG/PG,"0.015 [0.014,0.017]",2.948e-73,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-L,"0.015 [0.013,0.017]",7.748e-65,***,Total-Lipids in Very Large HDL
Albumin,"0.015 [0.014,0.017]",8.851e-82,***,Albumin
Total-BCAA,"0.015 [0.013,0.016]",8.698e-77,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-C,"0.013 [0.012,0.015]",5.142e-49,***,Cholesterol in Very Large HDL
M-LDL-TG%,"0.013 [0.011,0.014]",2.831e-56,***,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,"0.013 [0.011,0.014]",2.989e-55,***,Tyrosine
XXL-VLDL-TG%,"0.012 [0.011,0.014]",1.387e-56,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,"0.012 [0.011,0.014]",1.582e-46,***,Glycine
L-LDL-TG%,"0.012 [0.010,0.013]",1.477e-46,***,Triglycerides to Total-Lipids in Large LDL percentage
Acetate,"0.011 [0.010,0.013]",1.515e-44,***,Acetate
XL-HDL-CE,"0.011 [0.009,0.013]",6.591e-32,***,Cholesteryl Esters in Very Large HDL
S-LDL-TG%,"0.011 [0.009,0.012]",2.282e-37,***,Triglycerides to Total-Lipids in Small LDL percentage
Gln,"0.010 [0.009,0.012]",7.314e-36,***,Glutamine
XXL-VLDL-TG,"0.010 [0.008,0.012]",3.225e-32,***,Triglycerides in Chylomicrons and Extremely Large VLDL
Ile,"0.010 [0.008,0.011]",3.365e-32,***,Isoleucine
IDL-TG%,"0.010 [0.008,0.011]",3.530e-30,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG,"0.009 [0.008,0.011]",1.177e-25,***,Triglycerides in Very Large VLDL
HDL-TG,"0.009 [0.007,0.010]",1.835e-26,***,Triglycerides in HDL
XXL-VLDL-P,"0.008 [0.007,0.010]",6.522e-22,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-LDL-TG,"0.008 [0.007,0.010]",9.506e-23,***,Triglycerides in Small LDL
S-VLDL-TG%,"0.008 [0.007,0.010]",1.048e-21,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-PL%,"0.008 [0.007,0.010]",2.530e-22,***,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-L,"0.008 [0.006,0.009]",2.358e-18,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
His,"0.008 [0.006,0.009]",3.989e-20,***,Histidine
XL-VLDL-P,"0.008 [0.006,0.009]",4.188e-17,***,Concentration of Very Large VLDL Particles
XL-HDL-FC%,"0.008 [0.006,0.009]",1.321e-12,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Total-TG,"0.007 [0.006,0.009]",1.157e-16,***,Total-Triglycerides
HDL-size,"0.007 [0.006,0.009]",6.730e-12,***,Average Diameter for HDL Particles
XL-HDL-TG%,"0.007 [0.006,0.009]",1.598e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-L,"0.007 [0.006,0.009]",1.974e-15,***,Total-Lipids in Very Large VLDL
XL-VLDL-PL,"0.007 [0.006,0.009]",1.060e-14,***,Phospholipids in Very Large VLDL
S-HDL-PL%,"0.007 [0.006,0.009]",1.021e-14,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-TG,"0.007 [0.006,0.009]",3.323e-15,***,Triglycerides in Very Small VLDL
L-VLDL-TG,"0.007 [0.006,0.009]",2.579e-14,***,Triglycerides in Large VLDL
M-LDL-TG,"0.007 [0.005,0.008]",1.342e-14,***,Triglycerides in Medium LDL
