Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"126.097 [116.791,135.403]",1.209e-147,***,Creatinine
XL-HDL-FC%,"117.904 [108.507,127.301]",2.107e-126,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"85.390 [75.917,94.864]",5.238e-64,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"78.127 [69.007,87.247]",1.618e-57,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"77.522 [68.176,86.868]",9.907e-54,***,Average Diameter for VLDL Particles
L-HDL-TG%,"65.438 [56.003,74.874]",1.478e-36,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"63.885 [54.331,73.438]",9.599e-34,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Leu,"62.867 [53.767,71.967]",3.008e-36,***,Leucine
M-HDL-PL%,"62.027 [52.230,71.824]",6.895e-30,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"61.966 [52.558,71.375]",1.248e-32,***,Triglycerides to Total-Lipids in Small HDL percentage
ApoB/ApoA1,"61.261 [51.973,70.549]",9.856e-33,***,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,"59.071 [49.787,68.354]",3.213e-30,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"56.187 [46.758,65.616]",4.560e-26,***,Valine
M-VLDL-TG%,"54.057 [44.567,63.547]",1.657e-23,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG,"51.790 [42.264,61.315]",4.294e-21,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"50.666 [41.179,60.152]",3.157e-20,***,Total-Lipids in Very Large VLDL
M-HDL-TG%,"50.423 [41.075,59.770]",1.051e-20,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-P,"50.296 [40.793,59.799]",8.535e-20,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,"50.151 [40.766,59.536]",2.970e-20,***,Triglycerides in Large VLDL
L-VLDL-PL,"49.799 [40.366,59.232]",1.113e-19,***,Phospholipids in Large VLDL
L-VLDL-FC,"49.624 [40.221,59.027]",1.159e-19,***,Free Cholesterol in Large VLDL
L-VLDL-L,"49.209 [39.835,58.582]",2.029e-19,***,Total-Lipids in Large VLDL
XL-VLDL-PL,"48.909 [39.416,58.401]",1.442e-18,***,Phospholipids in Very Large VLDL
L-VLDL-P,"48.314 [38.894,57.735]",2.300e-18,***,Concentration of Large VLDL Particles
XXL-VLDL-TG,"47.018 [37.456,56.581]",1.399e-16,***,Triglycerides in Chylomicrons and Extremely Large VLDL
