Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"99.802 [79.473,120.130]",1.613e-16,***,Creatinine
XL-HDL-FC%,"80.036 [59.538,100.534]",4.650e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"68.000 [47.462,88.538]",2.005e-05,***,Triglycerides to Phosphoglycerides ratio
ApoB/ApoA1,"66.758 [46.689,86.828]",1.640e-05,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-HDL-C%,"61.934 [42.174,81.694]",1.875e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"58.468 [38.224,78.712]",0.003,**,Average Diameter for VLDL Particles
His,"57.778 [38.509,77.047]",9.658e-04,***,Histidine
Gln,"53.957 [34.022,73.891]",0.026,*,Glutamine
XL-HDL-P,"-55.845 [-75.981,-35.709]",0.013,*,Concentration of Very Large HDL Particles
XL-HDL-C,"-56.785 [-77.056,-36.513]",0.009,**,Cholesterol in Very Large HDL
XL-HDL-PL%,"-59.851 [-79.845,-39.857]",0.001,**,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-CE,"-60.321 [-80.627,-40.015]",0.001,**,Cholesteryl Esters in Very Large HDL
XL-HDL-L,"-61.580 [-81.690,-41.471]",4.511e-04,***,Total-Lipids in Very Large HDL
S-HDL-FC,"-62.520 [-82.555,-42.485]",2.219e-04,***,Free Cholesterol in Small HDL
S-HDL-L,"-63.086 [-83.159,-43.014]",1.684e-04,***,Total-Lipids in Small HDL
SM,"-64.324 [-84.516,-44.132]",9.906e-05,***,Sphingomyelins
XL-HDL-PL,"-64.409 [-84.385,-44.433]",6.083e-05,***,Phospholipids in Very Large HDL
Total-PL,"-68.698 [-88.990,-48.407]",7.524e-06,***,Total-Phospholipids in Lipoprotein Particles
S-HDL-PL,"-76.840 [-96.992,-56.687]",1.848e-08,***,Phospholipids in Small HDL
GlycA,"-78.373 [-99.676,-57.070]",1.308e-07,***,Glycoprotein Acetyls
HDL-size,"-78.937 [-99.045,-58.829]",3.376e-09,***,Average Diameter for HDL Particles
M-HDL-FC%,"-79.731 [-100.289,-59.174]",6.921e-09,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-CE,"-80.242 [-100.652,-59.832]",3.087e-09,***,Cholesteryl Esters in Large HDL
Cholines,"-81.008 [-101.273,-60.743]",1.116e-09,***,Total-Cholines
L-HDL-C,"-82.383 [-102.753,-62.014]",5.349e-10,***,Cholesterol in Large HDL
L-HDL-P,"-83.278 [-103.499,-63.057]",1.654e-10,***,Concentration of Large HDL Particles
Phosphoglyc,"-84.147 [-104.366,-63.928]",8.234e-11,***,Phosphoglycerides
Total-P,"-85.215 [-105.329,-65.101]",2.429e-11,***,Total-Concentration of Lipoprotein Particles
PC,"-85.239 [-105.503,-64.975]",3.981e-11,***,Phosphatidylcholines
L-HDL-FC,"-85.976 [-106.077,-65.876]",1.237e-11,***,Free Cholesterol in Large HDL
HDL-P,"-90.532 [-110.622,-70.443]",2.498e-13,***,Concentration of HDL Particles
S-HDL-PL%,"-90.956 [-110.401,-71.512]",1.187e-14,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-L,"-91.442 [-111.667,-71.216]",1.932e-13,***,Total-Lipids in Large HDL
HDL-CE,"-96.611 [-116.972,-76.250]",3.479e-15,***,Cholesteryl Esters in HDL
L-HDL-PL,"-96.719 [-116.765,-76.672]",7.955e-16,***,Phospholipids in Large HDL
HDL-C,"-98.270 [-118.594,-77.945]",6.555e-16,***,HDL Cholesterol
HDL-FC,"-99.228 [-119.320,-79.136]",9.242e-17,***,Free Cholesterol in HDL
ApoA1,"-101.637 [-121.757,-81.517]",1.049e-17,***,Apolipoprotein A1
M-HDL-CE,"-103.305 [-123.451,-83.158]",2.348e-18,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"-104.338 [-124.473,-84.202]",8.006e-19,***,Cholesterol in Medium HDL
M-HDL-P,"-104.804 [-124.860,-84.749]",3.308e-19,***,Concentration of Medium HDL Particles
M-HDL-FC,"-105.539 [-125.575,-85.503]",1.417e-19,***,Free Cholesterol in Medium HDL
HDL-L,"-105.787 [-125.907,-85.667]",1.726e-19,***,Total-Lipids in HDL
M-HDL-L,"-107.937 [-127.996,-87.878]",1.380e-20,***,Total-Lipids in Medium HDL
M-HDL-PL,"-109.966 [-129.978,-89.954]",1.264e-21,***,Phospholipids in Medium HDL
HDL-PL,"-110.124 [-130.119,-90.129]",9.686e-22,***,Phospholipids in HDL
