Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,"0.014 [0.012,0.016]",9.475e-35,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,"0.013 [0.011,0.015]",7.083e-32,***,Creatinine
TG/PG,"0.010 [0.007,0.012]",3.209e-14,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,"0.009 [0.007,0.011]",1.466e-12,***,Triglycerides to Total-Lipids in Large HDL percentage
VLDL-size,"0.008 [0.006,0.010]",1.660e-09,***,Average Diameter for VLDL Particles
S-HDL-TG%,"0.008 [0.006,0.010]",5.005e-09,***,Triglycerides to Total-Lipids in Small HDL percentage
Leu,"0.007 [0.005,0.009]",6.701e-08,***,Leucine
Gln,"0.007 [0.005,0.009]",1.654e-07,***,Glutamine
M-HDL-PL%,"0.007 [0.005,0.009]",2.592e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,"0.007 [0.005,0.009]",1.277e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-C%,"0.007 [0.005,0.009]",9.574e-06,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"0.007 [0.005,0.009]",4.149e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Ile,"0.006 [0.004,0.008]",2.655e-04,***,Isoleucine
ApoB/ApoA1,"0.006 [0.004,0.008]",2.784e-04,***,Apolipoprotein B to Apolipoprotein A1 ratio
Omega-6/Omega-3,"0.006 [0.004,0.008]",7.912e-04,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-BCAA,"0.006 [0.004,0.008]",0.001,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-VLDL-TG%,"0.006 [0.004,0.008]",0.005,**,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-PL%,"0.006 [0.003,0.008]",0.024,*,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE,"0.005 [0.003,0.008]",0.033,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-LDL-PL,"-0.005 [-0.007,-0.003]",0.039,*,Phospholipids in Large LDL
XS-VLDL-P,"-0.005 [-0.007,-0.003]",0.039,*,Concentration of Very Small VLDL Particles
L-LDL-CE,"-0.005 [-0.007,-0.003]",0.030,*,Cholesteryl Esters in Large LDL
IDL-CE%,"-0.005 [-0.007,-0.003]",0.049,*,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-PL,"-0.005 [-0.007,-0.003]",0.022,*,Phospholipids in Very Small VLDL
L-LDL-L,"-0.006 [-0.008,-0.004]",0.011,*,Total-Lipids in Large LDL
L-LDL-C,"-0.006 [-0.008,-0.004]",0.010,**,Cholesterol in Large LDL
LA,"-0.006 [-0.008,-0.004]",0.009,**,Linoleic Acid
M-VLDL-FC%,"-0.006 [-0.008,-0.004]",0.010,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-CE%,"-0.006 [-0.008,-0.004]",0.024,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-FC%,"-0.006 [-0.008,-0.004]",0.006,**,Free Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-C%,"-0.006 [-0.008,-0.004]",0.007,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-TG,"-0.006 [-0.008,-0.004]",0.002,**,Triglycerides in Large HDL
GlycA,"-0.006 [-0.008,-0.004]",0.011,*,Glycoprotein Acetyls
S-VLDL-FC%,"-0.006 [-0.008,-0.004]",0.004,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC,"-0.006 [-0.008,-0.004]",0.001,**,Free Cholesterol in Large LDL
SFA,"-0.006 [-0.008,-0.004]",0.002,**,Saturated Fatty Acids
S-VLDL-PL%,"-0.006 [-0.008,-0.004]",0.003,**,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,"-0.006 [-0.008,-0.004]",0.003,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,"-0.006 [-0.008,-0.004]",0.003,**,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC,"-0.006 [-0.008,-0.004]",5.589e-04,***,Free Cholesterol in Very Small VLDL
Total-FA,"-0.006 [-0.008,-0.004]",5.361e-04,***,Total-Fatty Acids
XS-VLDL-L,"-0.006 [-0.008,-0.004]",3.615e-04,***,Total-Lipids in Very Small VLDL
XXL-VLDL-FC%,"-0.006 [-0.008,-0.004]",5.801e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-CE%,"-0.006 [-0.008,-0.004]",9.351e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Gly,"-0.006 [-0.008,-0.004]",1.783e-04,***,Glycine
XL-HDL-FC,"-0.006 [-0.008,-0.004]",3.769e-04,***,Free Cholesterol in Very Large HDL
Omega-3%,"-0.006 [-0.008,-0.004]",2.012e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-HDL-C%,"-0.007 [-0.009,-0.005]",2.557e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
Unsaturation,"-0.007 [-0.009,-0.005]",2.036e-06,***,Degree of Unsaturation
DHA%,"-0.007 [-0.009,-0.005]",1.472e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XS-VLDL-C,"-0.007 [-0.009,-0.005]",1.559e-07,***,Cholesterol in Very Small VLDL
Total-FC,"-0.007 [-0.009,-0.005]",8.598e-08,***,Total-Free Cholesterol
Lactate,"-0.007 [-0.009,-0.005]",1.259e-07,***,Lactate
M-HDL-C%,"-0.007 [-0.010,-0.005]",3.823e-07,***,Cholesterol to Total-Lipids in Medium HDL percentage
Total-L,"-0.008 [-0.010,-0.006]",2.654e-08,***,Total-Lipids in Lipoprotein Particles
IDL-FC,"-0.008 [-0.010,-0.006]",2.761e-08,***,Free Cholesterol in IDL
Omega-6,"-0.008 [-0.010,-0.006]",2.180e-08,***,Omega-6 Fatty Acids
XS-VLDL-CE,"-0.008 [-0.010,-0.006]",8.686e-09,***,Cholesteryl Esters in Very Small VLDL
Omega-3,"-0.008 [-0.010,-0.006]",6.097e-09,***,Omega-3 Fatty Acids
IDL-PL,"-0.008 [-0.010,-0.006]",1.274e-09,***,Phospholipids in IDL
XL-HDL-PL%,"-0.008 [-0.010,-0.006]",3.245e-09,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-HDL-CE,"-0.008 [-0.010,-0.006]",3.316e-10,***,Cholesteryl Esters in Small HDL
S-HDL-PL%,"-0.008 [-0.010,-0.006]",2.578e-10,***,Phospholipids to Total-Lipids in Small HDL percentage
LDL-size,"-0.008 [-0.010,-0.006]",2.246e-10,***,Average Diameter for LDL Particles
IDL-C,"-0.008 [-0.010,-0.006]",9.556e-11,***,Cholesterol in IDL
IDL-L,"-0.008 [-0.010,-0.006]",8.381e-11,***,Total-Lipids in IDL
PUFA,"-0.008 [-0.010,-0.006]",2.941e-11,***,Polyunsaturated Fatty Acids
IDL-CE,"-0.008 [-0.010,-0.006]",2.294e-11,***,Cholesteryl Esters in IDL
S-HDL-P,"-0.009 [-0.010,-0.007]",1.172e-11,***,Concentration of Small HDL Particles
Total-C,"-0.009 [-0.011,-0.007]",2.129e-12,***,Total-Cholesterol
L-HDL-FC%,"-0.009 [-0.011,-0.007]",2.977e-12,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-C,"-0.009 [-0.011,-0.007]",7.231e-14,***,Cholesterol in Small HDL
Total-CE,"-0.009 [-0.011,-0.007]",3.664e-14,***,Total-Esterified Cholesterol
Pyruvate,"-0.009 [-0.011,-0.007]",1.175e-14,***,Pyruvate
S-HDL-L,"-0.009 [-0.011,-0.007]",3.277e-15,***,Total-Lipids in Small HDL
XL-HDL-P,"-0.010 [-0.012,-0.008]",1.427e-14,***,Concentration of Very Large HDL Particles
XL-HDL-C,"-0.010 [-0.012,-0.008]",2.513e-15,***,Cholesterol in Very Large HDL
XL-HDL-PL,"-0.010 [-0.012,-0.008]",1.264e-15,***,Phospholipids in Very Large HDL
XL-HDL-L,"-0.010 [-0.012,-0.008]",5.405e-16,***,Total-Lipids in Very Large HDL
DHA,"-0.010 [-0.012,-0.008]",1.954e-17,***,Docosahexaenoic Acid
S-HDL-PL,"-0.010 [-0.012,-0.008]",2.799e-19,***,Phospholipids in Small HDL
XL-HDL-CE,"-0.011 [-0.013,-0.009]",2.346e-18,***,Cholesteryl Esters in Very Large HDL
S-HDL-FC,"-0.011 [-0.013,-0.009]",5.199e-21,***,Free Cholesterol in Small HDL
Total-PL,"-0.012 [-0.014,-0.010]",4.327e-25,***,Total-Phospholipids in Lipoprotein Particles
SM,"-0.012 [-0.014,-0.010]",4.170e-26,***,Sphingomyelins
HDL-size,"-0.012 [-0.014,-0.010]",1.266e-24,***,Average Diameter for HDL Particles
Phosphoglyc,"-0.013 [-0.015,-0.011]",8.699e-31,***,Phosphoglycerides
Cholines,"-0.013 [-0.015,-0.011]",2.974e-31,***,Total-Cholines
PC,"-0.014 [-0.016,-0.012]",6.357e-35,***,Phosphatidylcholines
L-HDL-CE,"-0.014 [-0.016,-0.012]",1.553e-31,***,Cholesteryl Esters in Large HDL
L-HDL-P,"-0.014 [-0.016,-0.012]",3.442e-32,***,Concentration of Large HDL Particles
L-HDL-FC,"-0.014 [-0.016,-0.012]",8.390e-33,***,Free Cholesterol in Large HDL
L-HDL-C,"-0.014 [-0.016,-0.012]",1.059e-32,***,Cholesterol in Large HDL
Total-P,"-0.014 [-0.016,-0.012]",4.711e-37,***,Total-Concentration of Lipoprotein Particles
HDL-P,"-0.014 [-0.016,-0.012]",1.384e-38,***,Concentration of HDL Particles
L-HDL-L,"-0.015 [-0.017,-0.012]",2.396e-37,***,Total-Lipids in Large HDL
