Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"0.159 [0.147,0.172]",5.588e-137,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-PL%,"0.156 [0.144,0.167]",2.644e-151,***,Phospholipids to Total-Lipids in IDL percentage
DHA%,"0.132 [0.120,0.144]",5.647e-99,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-HDL-PL%,"0.131 [0.119,0.143]",1.943e-93,***,Phospholipids to Total-Lipids in Medium HDL percentage
PUFA%,"0.131 [0.119,0.143]",3.143e-93,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,"0.130 [0.118,0.141]",5.049e-101,***,Phospholipids to Total-Lipids in Small LDL percentage
Omega-3%,"0.120 [0.108,0.132]",1.288e-82,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,"0.118 [0.107,0.130]",4.682e-84,***,Spectrometer-corrected alanine
XL-HDL-PL%,"0.117 [0.106,0.129]",1.450e-79,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Acetate,"0.104 [0.093,0.116]",4.312e-65,***,Acetate
Ala,"0.098 [0.086,0.109]",1.252e-54,***,Alanine
Tyr,"0.095 [0.083,0.107]",8.451e-51,***,Tyrosine
Unsaturation,"0.094 [0.082,0.106]",2.421e-48,***,Degree of Unsaturation
XS-VLDL-PL%,"0.089 [0.077,0.101]",3.829e-44,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-6%,"0.086 [0.074,0.098]",3.169e-38,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,"0.069 [0.058,0.081]",7.470e-26,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,"0.063 [0.051,0.075]",7.648e-20,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-TG%,"0.060 [0.048,0.071]",1.122e-18,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC,"0.060 [0.048,0.072]",3.070e-17,***,Free Cholesterol in Very Large HDL
LA%,"0.059 [0.047,0.072]",4.664e-16,***,Linoleic Acid to Total-Fatty Acids percentage
M-HDL-TG%,"0.054 [0.043,0.066]",6.704e-14,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-LDL-PL%,"0.053 [0.042,0.065]",3.810e-14,***,Phospholipids to Total-Lipids in Large LDL percentage
IDL-TG%,"0.053 [0.041,0.064]",9.762e-13,***,Triglycerides to Total-Lipids in IDL percentage
TG/PG,"0.052 [0.040,0.064]",7.591e-12,***,Triglycerides to Phosphoglycerides ratio
IDL-FC%,"0.051 [0.039,0.062]",3.143e-12,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-PL,"0.046 [0.034,0.058]",1.357e-08,***,Phospholipids in Very Large HDL
M-VLDL-TG%,"0.046 [0.034,0.058]",5.830e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-TG%,"0.044 [0.033,0.056]",1.096e-08,***,Triglycerides to Total-Lipids in Large VLDL percentage
Gln,"0.042 [0.030,0.054]",2.879e-07,***,Glutamine
XS-VLDL-FC%,"0.041 [0.030,0.053]",6.812e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
