Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"0.651 [0.607,0.694]",7.466e-185,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
TG/PG,"0.552 [0.508,0.596]",6.484e-128,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG,"0.549 [0.507,0.590]",4.754e-140,***,Triglycerides in Small HDL
XL-HDL-TG%,"0.545 [0.502,0.588]",5.256e-130,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG,"0.544 [0.501,0.586]",5.237e-134,***,Triglycerides in Very Large VLDL
MUFA,"0.536 [0.495,0.577]",1.235e-140,***,Monounsaturated Fatty Acids
XXL-VLDL-L,"0.534 [0.492,0.577]",2.140e-129,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,"0.528 [0.486,0.570]",7.150e-128,***,Total-Lipids in Very Large VLDL
Total-TG,"0.527 [0.486,0.569]",1.367e-131,***,Total-Triglycerides
XXL-VLDL-P,"0.527 [0.485,0.569]",5.147e-127,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-HDL-PL%,"0.526 [0.482,0.571]",1.260e-115,***,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-PL,"0.526 [0.484,0.568]",2.493e-126,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"0.525 [0.482,0.567]",2.949e-124,***,Triglycerides in Chylomicrons and Extremely Large VLDL
VLDL-TG,"0.522 [0.480,0.564]",7.034e-127,***,Triglycerides in VLDL
XL-VLDL-P,"0.520 [0.478,0.562]",2.069e-124,***,Concentration of Very Large VLDL Particles
XXL-VLDL-C,"0.516 [0.475,0.558]",7.319e-124,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-HDL-PL%,"0.512 [0.468,0.556]",9.556e-110,***,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-CE,"0.512 [0.471,0.554]",9.425e-123,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
VLDL-size,"0.510 [0.467,0.553]",5.196e-113,***,Average Diameter for VLDL Particles
XXL-VLDL-FC,"0.508 [0.466,0.550]",2.794e-119,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"0.505 [0.463,0.547]",5.679e-118,***,Phospholipids in Very Large VLDL
S-HDL-TG%,"0.502 [0.459,0.544]",3.534e-112,***,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-TG,"0.500 [0.459,0.542]",3.627e-119,***,Triglycerides in Small LDL
L-HDL-TG%,"0.499 [0.457,0.542]",3.078e-110,***,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-PL,"0.493 [0.451,0.535]",1.642e-113,***,Phospholipids in Large VLDL
M-HDL-TG%,"0.489 [0.447,0.531]",3.553e-110,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-TG,"0.485 [0.444,0.527]",9.550e-110,***,Triglycerides in Large VLDL
XL-VLDL-FC,"0.482 [0.441,0.524]",6.509e-109,***,Free Cholesterol in Very Large VLDL
L-VLDL-L,"0.480 [0.439,0.522]",2.412e-108,***,Total-Lipids in Large VLDL
L-VLDL-P,"0.480 [0.438,0.521]",8.645e-108,***,Concentration of Large VLDL Particles
M-LDL-TG,"0.475 [0.434,0.516]",1.882e-108,***,Triglycerides in Medium LDL
L-VLDL-FC,"0.471 [0.430,0.513]",5.360e-104,***,Free Cholesterol in Large VLDL
LDL-TG,"0.470 [0.429,0.511]",8.548e-107,***,Triglycerides in LDL
SFA,"0.464 [0.423,0.504]",1.305e-105,***,Saturated Fatty Acids
VLDL-L,"0.455 [0.414,0.495]",1.982e-100,***,Total-Lipids in VLDL
M-VLDL-TG,"0.450 [0.409,0.491]",2.029e-97,***,Triglycerides in Medium VLDL
S-VLDL-TG,"0.450 [0.409,0.491]",6.003e-97,***,Triglycerides in Small VLDL
L-LDL-TG,"0.450 [0.409,0.490]",8.782e-98,***,Triglycerides in Large LDL
XL-VLDL-C,"0.442 [0.401,0.483]",5.016e-93,***,Cholesterol in Very Large VLDL
M-HDL-TG,"0.437 [0.396,0.478]",5.743e-93,***,Triglycerides in Medium HDL
S-LDL-TG%,"0.434 [0.392,0.475]",7.026e-88,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG,"0.433 [0.392,0.474]",6.674e-90,***,Triglycerides in Very Small VLDL
HDL-TG,"0.431 [0.390,0.471]",1.636e-90,***,Triglycerides in HDL
IDL-TG,"0.427 [0.386,0.467]",2.300e-87,***,Triglycerides in IDL
GlycA,"0.424 [0.382,0.466]",1.201e-81,***,Glycoprotein Acetyls
Total-FA,"0.412 [0.372,0.452]",5.192e-84,***,Total-Fatty Acids
L-VLDL-C,"0.411 [0.370,0.452]",4.306e-81,***,Cholesterol in Large VLDL
VLDL-PL,"0.408 [0.367,0.448]",1.862e-81,***,Phospholipids in VLDL
XL-VLDL-CE,"0.389 [0.348,0.430]",5.915e-73,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-PL%,"0.388 [0.347,0.429]",2.936e-72,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-TG%,"0.386 [0.345,0.428]",4.431e-68,***,Triglycerides to Total-Lipids in Large LDL percentage
SFA%,"0.384 [0.343,0.425]",1.929e-69,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,"0.376 [0.334,0.418]",3.084e-63,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,"0.375 [0.333,0.417]",1.945e-62,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,"0.372 [0.330,0.413]",2.979e-62,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,"0.370 [0.328,0.411]",3.555e-62,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-FC%,"0.363 [0.316,0.410]",9.344e-47,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-FC,"0.358 [0.317,0.398]",1.421e-62,***,Free Cholesterol in VLDL
S-VLDL-L,"0.353 [0.313,0.393]",5.084e-61,***,Total-Lipids in Small VLDL
