Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-CE%,"0.460 [0.392,0.527]",3.365e-35,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,"0.442 [0.375,0.509]",1.131e-32,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-CE,"0.433 [0.360,0.507]",1.240e-25,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,"0.430 [0.357,0.502]",1.135e-25,***,Cholesterol in Very Large HDL
XL-HDL-P,"0.427 [0.355,0.499]",1.419e-25,***,Concentration of Very Large HDL Particles
LA%,"0.424 [0.357,0.492]",2.270e-29,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-L,"0.405 [0.332,0.479]",3.197e-22,***,Total-Lipids in Very Large HDL
L-LDL-C%,"0.405 [0.338,0.471]",5.124e-27,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,"0.399 [0.334,0.464]",5.510e-28,***,Cholesterol to Total-Lipids in IDL percentage
M-HDL-FC%,"0.397 [0.324,0.469]",2.916e-21,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-C,"0.390 [0.314,0.465]",7.655e-19,***,Cholesterol in Large HDL
L-HDL-CE,"0.387 [0.312,0.462]",1.182e-18,***,Cholesteryl Esters in Large HDL
IDL-CE%,"0.384 [0.319,0.449]",1.121e-25,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C,"0.381 [0.316,0.446]",4.092e-25,***,Cholesterol in IDL
XL-HDL-FC,"0.381 [0.311,0.450]",1.141e-21,***,Free Cholesterol in Very Large HDL
L-HDL-FC,"0.379 [0.305,0.454]",5.302e-18,***,Free Cholesterol in Large HDL
IDL-CE,"0.379 [0.314,0.445]",7.637e-25,***,Cholesteryl Esters in IDL
L-HDL-P,"0.379 [0.304,0.454]",7.848e-18,***,Concentration of Large HDL Particles
XL-HDL-PL,"0.374 [0.301,0.447]",2.603e-18,***,Phospholipids in Very Large HDL
L-HDL-FC%,"0.370 [0.302,0.438]",3.305e-21,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Total-CE,"0.368 [0.302,0.433]",7.202e-23,***,Total-Esterified Cholesterol
Total-C,"0.366 [0.301,0.431]",8.211e-23,***,Total-Cholesterol
M-VLDL-C%,"0.364 [0.297,0.431]",4.976e-21,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,"0.364 [0.297,0.430]",3.318e-21,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,"0.363 [0.296,0.430]",5.733e-21,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-L,"0.360 [0.295,0.425]",5.122e-22,***,Total-Lipids in IDL
LA,"0.360 [0.295,0.424]",1.917e-22,***,Linoleic Acid
S-VLDL-FC%,"0.359 [0.292,0.425]",9.547e-21,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-L,"0.358 [0.283,0.433]",3.128e-15,***,Total-Lipids in Large HDL
M-VLDL-PL%,"0.354 [0.288,0.419]",1.251e-20,***,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-FC,"0.353 [0.288,0.418]",4.289e-21,***,Free Cholesterol in IDL
M-VLDL-FC%,"0.353 [0.286,0.419]",5.787e-20,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C%,"0.352 [0.288,0.416]",1.290e-21,***,Cholesterol to Total-Lipids in Medium LDL percentage
Total-FC,"0.346 [0.281,0.410]",2.526e-20,***,Total-Free Cholesterol
S-VLDL-PL%,"0.343 [0.276,0.409]",1.259e-18,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-HDL-C%,"0.340 [0.271,0.409]",1.707e-16,***,Cholesterol to Total-Lipids in Large HDL percentage
HDL-size,"0.337 [0.262,0.412]",2.738e-13,***,Average Diameter for HDL Particles
IDL-PL,"0.334 [0.269,0.399]",2.543e-18,***,Phospholipids in IDL
HDL-FC,"0.334 [0.261,0.407]",6.998e-14,***,Free Cholesterol in HDL
L-LDL-FC,"0.328 [0.264,0.393]",2.852e-18,***,Free Cholesterol in Large LDL
HDL-C,"0.321 [0.248,0.394]",1.482e-12,***,HDL Cholesterol
L-HDL-PL,"0.314 [0.239,0.389]",3.980e-11,***,Phospholipids in Large HDL
Clinical LDL-C,"0.312 [0.248,0.375]",1.595e-16,***,Clinical LDL Cholesterol
XS-VLDL-CE,"0.311 [0.245,0.376]",2.935e-15,***,Cholesteryl Esters in Very Small VLDL
M-VLDL-CE,"0.311 [0.247,0.374]",3.406e-16,***,Cholesteryl Esters in Medium VLDL
HDL-CE,"0.310 [0.237,0.382]",1.467e-11,***,Cholesteryl Esters in HDL
LDL-FC,"0.309 [0.245,0.373]",5.434e-16,***,Free Cholesterol in LDL
Total-PL,"0.308 [0.241,0.375]",3.554e-14,***,Total-Phospholipids in Lipoprotein Particles
Remnant-C,"0.307 [0.244,0.371]",7.638e-16,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,"0.306 [0.243,0.370]",9.568e-16,***,Total-Cholesterol Minus HDL-C
L-LDL-C,"0.304 [0.240,0.368]",2.516e-15,***,Cholesterol in Large LDL
Omega-6,"0.298 [0.233,0.363]",7.054e-14,***,Omega-6 Fatty Acids
PUFA/MUFA,"0.297 [0.227,0.366]",1.487e-11,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Cholines,"0.293 [0.225,0.361]",6.610e-12,***,Total-Cholines
PUFA,"0.292 [0.227,0.358]",6.746e-13,***,Polyunsaturated Fatty Acids
L-LDL-L,"0.292 [0.228,0.356]",7.208e-14,***,Total-Lipids in Large LDL
SM,"0.290 [0.223,0.357]",7.041e-12,***,Sphingomyelins
IDL-P,"0.290 [0.226,0.353]",1.023e-13,***,Concentration of IDL Particles
L-LDL-PL,"0.289 [0.225,0.352]",1.533e-13,***,Phospholipids in Large LDL
L-LDL-CE,"0.287 [0.223,0.351]",3.182e-13,***,Cholesteryl Esters in Large LDL
PC,"0.287 [0.218,0.355]",4.887e-11,***,Phosphatidylcholines
LDL-C,"0.287 [0.223,0.350]",2.419e-13,***,LDL Cholesterol
L-HDL-CE%,"0.286 [0.217,0.355]",7.722e-11,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-C,"0.284 [0.220,0.347]",4.621e-13,***,Cholesterol in Medium VLDL
XS-VLDL-C,"0.283 [0.218,0.349]",3.493e-12,***,Cholesterol in Very Small VLDL
Total-L,"0.283 [0.219,0.348]",2.030e-12,***,Total-Lipids in Lipoprotein Particles
S-HDL-FC%,"0.279 [0.212,0.346]",7.428e-11,***,Free Cholesterol to Total-Lipids in Small HDL percentage
LDL-L,"0.273 [0.209,0.336]",1.030e-11,***,Total-Lipids in LDL
S-LDL-C%,"0.270 [0.206,0.335]",4.268e-11,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-C%,"0.270 [0.205,0.335]",9.567e-11,***,Cholesterol to Total-Lipids in Small VLDL percentage
LDL-CE,"0.269 [0.206,0.333]",2.295e-11,***,Cholesteryl Esters in LDL
HDL-L,"0.267 [0.195,0.339]",8.188e-08,***,Total-Lipids in HDL
LDL-PL,"0.264 [0.201,0.328]",7.229e-11,***,Phospholipids in LDL
ApoB,"0.264 [0.201,0.327]",7.274e-11,***,Apolipoprotein B
M-LDL-FC,"0.259 [0.195,0.322]",3.098e-10,***,Free Cholesterol in Medium LDL
S-LDL-FC,"0.257 [0.194,0.320]",3.902e-10,***,Free Cholesterol in Small LDL
XL-VLDL-FC%,"0.254 [0.186,0.321]",3.325e-08,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Phosphoglyc,"0.250 [0.182,0.317]",1.200e-07,***,Phosphoglycerides
L-LDL-P,"0.247 [0.184,0.310]",5.308e-09,***,Concentration of Large LDL Particles
S-LDL-C,"0.245 [0.182,0.309]",7.736e-09,***,Cholesterol in Small LDL
LDL-P,"0.245 [0.182,0.308]",7.735e-09,***,Concentration of LDL Particles
PUFA%,"0.238 [0.170,0.306]",1.961e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Total-P,"0.237 [0.169,0.305]",1.635e-06,***,Total-Concentration of Lipoprotein Particles
S-LDL-L,"0.235 [0.172,0.298]",8.887e-08,***,Total-Lipids in Small LDL
XS-VLDL-FC%,"0.232 [0.167,0.297]",4.303e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-PL,"0.231 [0.168,0.295]",1.805e-07,***,Phospholipids in Small LDL
M-LDL-C,"0.231 [0.167,0.294]",2.535e-07,***,Cholesterol in Medium LDL
S-LDL-CE,"0.230 [0.167,0.294]",2.692e-07,***,Cholesteryl Esters in Small LDL
M-LDL-P,"0.227 [0.164,0.291]",5.011e-07,***,Concentration of Medium LDL Particles
ApoA1,"0.227 [0.157,0.297]",5.755e-05,***,Apolipoprotein A1
S-LDL-P,"0.227 [0.163,0.290]",5.658e-07,***,Concentration of Small LDL Particles
M-VLDL-FC,"0.226 [0.162,0.289]",7.278e-07,***,Free Cholesterol in Medium VLDL
HDL-PL,"0.223 [0.152,0.294]",2.111e-04,***,Phospholipids in HDL
VLDL-CE,"0.222 [0.159,0.286]",1.639e-06,***,Cholesteryl Esters in VLDL
L-VLDL-CE%,"0.217 [0.150,0.285]",7.120e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-L,"0.217 [0.154,0.281]",5.078e-06,***,Total-Lipids in Medium LDL
M-HDL-FC,"0.217 [0.146,0.287]",4.019e-04,***,Free Cholesterol in Medium HDL
M-LDL-CE,"0.212 [0.149,0.276]",1.452e-05,***,Cholesteryl Esters in Medium LDL
Omega-6%,"0.212 [0.144,0.279]",2.050e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-C%,"0.210 [0.142,0.278]",3.438e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-FC%,"0.209 [0.141,0.276]",3.143e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-C%,"0.205 [0.137,0.273]",9.085e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-PL,"0.204 [0.141,0.268]",6.823e-05,***,Phospholipids in Medium LDL
S-VLDL-FC,"0.204 [0.140,0.267]",6.966e-05,***,Free Cholesterol in Small VLDL
HDL-P,"0.203 [0.135,0.271]",0.001,**,Concentration of HDL Particles
M-VLDL-PL,"0.201 [0.137,0.264]",1.401e-04,***,Phospholipids in Medium VLDL
XS-VLDL-FC,"0.201 [0.136,0.265]",2.534e-04,***,Free Cholesterol in Very Small VLDL
IDL-FC%,"0.200 [0.136,0.264]",2.363e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
VLDL-C,"0.196 [0.132,0.260]",4.130e-04,***,VLDL Cholesterol
Unsaturation,"0.194 [0.126,0.262]",0.005,**,Degree of Unsaturation
XL-VLDL-CE%,"0.190 [0.122,0.258]",0.009,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XS-VLDL-L,"0.189 [0.125,0.254]",0.002,**,Total-Lipids in Very Small VLDL
S-VLDL-CE%,"0.188 [0.124,0.252]",0.002,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-P,"0.187 [0.123,0.251]",0.002,**,Concentration of Medium VLDL Particles
XS-VLDL-P,"0.181 [0.116,0.245]",0.008,**,Concentration of Very Small VLDL Particles
DHA,"0.179 [0.112,0.246]",0.031,*,Docosahexaenoic Acid
L-VLDL-PL%,"-0.184 [-0.251,-0.116]",0.024,*,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-TG%,"-0.190 [-0.257,-0.123]",0.006,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,"-0.192 [-0.255,-0.128]",7.036e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-TG%,"-0.196 [-0.264,-0.127]",0.004,**,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,"-0.209 [-0.278,-0.140]",5.643e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
GlycA,"-0.217 [-0.285,-0.149]",9.220e-05,***,Glycoprotein Acetyls
XL-HDL-TG%,"-0.225 [-0.294,-0.156]",4.353e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-TG%,"-0.243 [-0.309,-0.177]",1.500e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,"-0.254 [-0.319,-0.189]",3.261e-09,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-TG%,"-0.265 [-0.331,-0.199]",6.838e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,"-0.276 [-0.345,-0.206]",2.082e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,"-0.305 [-0.381,-0.230]",4.073e-10,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,"-0.314 [-0.384,-0.245]",2.281e-13,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
