Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-CE,"34.127 [12.522,55.733]",1.000,,Total-Esterified Cholesterol
HDL-CE,"31.452 [7.517,55.387]",1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,"28.914 [6.839,50.989]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,"26.201 [5.284,47.117]",1.000,,Cholesteryl Esters in LDL
VLDL-C,"8.947 [-12.040,29.934]",1.000,,VLDL Cholesterol
XXL-VLDL-TG,"-12.371 [-34.410,9.668]",1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"-13.212 [-35.198,8.773]",1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
M-LDL-TG%,"-21.607 [-43.054,-0.160]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
TG/PG,"-23.614 [-46.723,-0.505]",1.000,,Triglycerides to Phosphoglycerides ratio
IDL-PL%,"-27.326 [-48.193,-6.460]",1.000,,Phospholipids to Total-Lipids in IDL percentage
