Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"226.393 [213.788,238.997]",8.436e-259,***,Creatinine
XL-HDL-FC%,"205.446 [192.678,218.213]",3.225e-208,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"158.556 [145.651,171.461]",3.857e-121,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"148.548 [135.815,161.281]",5.000e-109,***,Average Diameter for VLDL Particles
XL-HDL-C%,"140.206 [127.766,152.647]",1.313e-101,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"130.607 [117.578,143.635]",7.291e-80,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"127.549 [114.675,140.424]",6.114e-78,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,"116.035 [103.185,128.885]",2.977e-64,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"112.237 [98.847,125.626]",6.106e-55,***,Phospholipids to Total-Lipids in Medium HDL percentage
Leu,"110.701 [98.265,123.137]",2.362e-62,***,Leucine
M-VLDL-TG%,"108.332 [95.369,121.295]",1.363e-54,***,Triglycerides to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,"107.250 [94.553,119.947]",7.777e-56,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-VLDL-TG,"104.751 [91.738,117.765]",2.057e-50,***,Triglycerides in Very Large VLDL
Total-BCAA,"103.262 [90.568,115.955]",1.471e-51,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-L,"102.755 [89.794,115.716]",8.308e-49,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"101.492 [88.507,114.478]",2.426e-47,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,"101.117 [88.295,113.940]",2.984e-48,***,Triglycerides in Large VLDL
L-VLDL-PL,"101.035 [88.147,113.923]",1.204e-47,***,Phospholipids in Large VLDL
